tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,clean_title,word_count
tt4201004,The Manny,2015,110,4112,False,nm0777788,nm5427532,the manny,2
tt4230700,Complete Unknown,2007,91,6061,False,nm0551358,nm1217916,complete unknown,2
tt4276820,The Founder,2016,115,140055,True,nm0359387,nm1557909,the founder,2
tt4283358,Seasons,2015,96,1602,True,nm0167384,nm0674742,seasons,1
tt4293752,Gascoigne,2015,90,4112,True,nm2088079,nm2088079,gascoigne,1
tt4328094,Impossible Monsters,2019,84,5280,False,nm3066548,nm3066548,impossible monsters,2
tt4328756,Ebar Shabor,2015,160,1461,True,nm1908800,nm5867960,ebar shabor,2
tt4331970,Béing 17,2016,116,6265,True,nm0029242,nm0029242,béing 17,2
tt4334636,Eddie - Strongman,2015,98,1125,True,nm3718302,\N,eddie  strongman,2
tt4357368,Macadam Stories,2015,100,3157,True,nm0996471,nm0711512,macadam stories,2
tt4382872,Éxtráctiớn,2015,92,11001,False,nm1921345,nm2809844,éxtráctiớn,1
tt4404474,Potato Salad,2015,81,6810,False,nm5673990,nm5673990,potato salad,2
tt4427060,Seashore,2015,83,4112,False,nm2606829,nm2606829,seashore,1
tt4441422,Hangman,2015,85,2317,False,nm0556573,nm0556573,hangman,1
tt4451458,Éndléss Pớétry,2016,128,5759,True,nm0423524,nm0423524,éndléss pớétry,2
tt4457678,Blúé Wớrld Ớrdér,2007,115,4191,False,nm1171578,nm7122406,blúé wớrld ớrdér,3
tt4462372,AWOL,2016,82,1320,False,nm3480823,nm2756964,awol,1
tt4466490,Sieranevada,2016,173,5077,True,nm1090998,nm1090998,sieranevada,1
tt4519400,Check Point,2017,97,1044,False,nm0994275,nm3714249,check point,2
tt4523112,Selam: Bahara Yolculuk,2015,126,4126,True,nm1485677,nm7189643,selam bahara yolculuk,3
tt4524418,American Warfighter,2018,105,1258,False,nm1324774,nm6435165,american warfighter,2
tt4596814,S/O Satyamurthy,2015,162,4666,True,nm1894520,nm1894520,so satyamurthy,2
tt4632316,Gléásớn,2016,110,4112,True,nm1943168,nm1943168,gléásớn,1
tt4714568,The Young Offenders,2016,83,12236,True,nm1244603,nm2901230,the young offenders,3
tt4725842,Girls with Balls,2018,77,4112,False,nm1618621,nm1618621,girls with balls,3
tt4730986,Divines,2016,105,9500,True,nm3997700,nm4965683,divines,1
tt4744086,Ki & Ka,2016,126,5606,False,nm2669564,nm2858322,ki  ka,2
tt4827558,High Life,2018,113,32800,False,nm0219136,nm7429362,high life,2
tt4831682,Littlé Witch Ácádémiá: Thé Énchántéd Párádé,2015,54,1651,True,nm1070665,nm0793565,littlé witch ácádémiá thé énchántéd párádé,6
tt4833824,Úppi 2,2015,135,8077,True,nm1962192,nm1962192,úppi 2,2
tt4875960,1 Interrogation,2020,95,4757,False,nm1247364,nm3949961,1 interrogation,2
tt4888834,Ennu Ninte Moideen,2015,166,4112,True,nm7479043,nm7479043,ennu ninte moideen,3
tt4897358,The Raking,2007,97,2393,False,nm0108122,nm7351318,the raking,2
tt4908644,Wintér ớn Firé: Úkráiné's Fight fớr Fréédớm,2015,102,4112,True,nm1017958,nm6568618,wintér ớn firé úkráinés fight fớr fréédớm,7
tt4912910,Mission: Impossible - Fallout,2018,147,311851,True,nm0003160,nm0003160,mission impossible  fallout,3
tt4969044,Riphagen,2016,131,7349,True,nm0474233,nm1007747,riphagen,1
tt4983780,Maanaadu,2007,147,4112,True,nm1862815,nm13164073,maanaadu,1
tt5022680,All Hallows' Eve 2,2015,91,1838,False,nm2629535,nm2559083,all hallows eve 2,4
tt5039054,Oopiri,2016,158,4838,True,nm2449331,nm1805430,oopiri,1
tt5056842,Body of Sin,2018,84,4112,False,nm2437595,nm2778574,body of sin,3
tt5076792,Trásh Firé,2016,91,3057,False,nm3160595,nm3160595,trásh firé,2
tt5092484,Beneath Us,2019,86,1654,False,nm2428840,nm2428840,beneath us,2
tt5117428,Wild Rose,2018,101,12992,True,nm2197777,nm2822756,wild rose,2
tt5157456,Viking,2016,142,4569,False,nm1550132,nm2049784,viking,1
tt5206770,Among the Shadows,2019,96,1016,False,nm1412357,nm2978355,among the shadows,3
tt5215486,Dawson City: Frozen Time,2016,120,1842,True,nm0994484,nm0994484,dawson city frozen time,4
tt5259966,No manches Frida,2007,114,2255,False,nm1818121,nm1480916,no manches frida,3
tt5320514,Action Hero Biju,2016,144,3656,True,nm6261619,nm6261619,action hero biju,3
tt5433114,Diego Maradona,2019,130,15803,True,nm0438090,\N,diego maradona,2
tt5463152,Barcode,2016,96,2786,False,nm5394260,nm7922332,barcode,1
tt5465370,Naam Hai Akira,2016,137,4112,False,nm1436693,nm8722073,naam hai akira,3
tt5476944,Black Butler: Book of the Atlantic,2017,101,1183,True,nm0994244,nm1935424,black butler book of the atlantic,6
tt5512872,Be Somebody,2016,88,3926,False,nm2093933,nm0198938,be somebody,2
tt5575408,Mushi-Shi: Bell Droplets,2015,47,1042,True,nm1061192,nm2275545,mushishi bell droplets,3
tt5598172,If I Wéré á Bớy,2017,95,1504,False,nm0199047,nm1909070,if i wéré á bớy,5
tt5604282,Pist,2007,101,1482,False,nm4353684,nm10779254,pist,1
tt5617310,Wébcást,2018,95,4112,False,nm4591298,nm8057319,wébcást,1
tt5628902,Rabid,2019,107,4803,False,nm3609341,nm3609300,rabid,1
tt5638500,1920 London,2016,120,1659,False,nm4819186,nm9483725,1920 london,2
tt5651338,Gớdléss Yớúth,2017,114,1577,False,nm1312629,nm0902463,gớdléss yớúth,2
tt5685006,Puppet Master: The Littlest Reich,2018,90,4112,False,nm3442182,nm0355790,puppet master the littlest reich,5
tt5687416,Whát's Úp with Cintá 2,2016,123,1862,True,nm0729764,nm1221686,wháts úp with cintá 2,5
tt5716464,Breathe,2017,118,21023,True,nm0785227,nm0629933,breathe,1
tt5729348,Memoir of a Murderer,2017,118,8287,True,nm2008414,nm6170609,memoir of a murderer,4
tt5791536,My Happy Family,2017,120,3667,True,nm2206574,nm2206574,my happy family,3
tt5804314,Lét Théré Bé Light,2017,100,2733,False,nm0001757,nm0330108,lét théré bé light,4
tt5809020,Handsome: A Netflix Mystery Movie,2007,80,4292,False,nm0307531,nm0307531,handsome a netflix mystery movie,5
tt5836866,Thé Wớrk,2017,89,2207,True,nm2580208,\N,thé wớrk,2
tt5843850,Kings,2007,86,3399,False,nm2197025,nm2197025,kings,1
tt5884004,David Crosby: Remember My Name,2019,95,1087,True,nm1740505,\N,david crosby remember my name,5
tt5894778,Lớúisé by thé Shớré,2007,75,1021,True,nm0481451,nm0481451,lớúisé by thé shớré,4
tt5895028,13th,2016,100,34349,True,nm1148550,nm1148550,13th,1
tt5913798,Wounds,2019,95,18015,False,nm2035118,nm11015372,wounds,1
tt5970844,Thugs of Hindostan,2018,164,18957,False,nm1715502,nm1715502,thugs of hindostan,3
tt5985052,High Society,2017,100,1098,False,nm2873754,nm2873754,high society,2
tt6112524,The Young Cannibals,2019,100,1715,False,nm7890106,nm7890107,the young cannibals,3
tt6135348,BPM (Beats Per Minute),2007,143,14757,True,nm0133028,nm0542181,bpm beats per minute,4
tt6155190,Cercando La grande bellezza,2015,61,1112,True,nm3695991,\N,cercando la grande bellezza,4
tt6273998,Çakallarla Dans 4,2007,109,2644,False,nm2320363,nm4195211,çakallarla dans 4,3
tt6315524,Take Off,2017,139,5940,True,nm3525879,nm8631318,take off,2
tt6333060,Icarus,2017,120,46053,True,nm2406731,nm8672233,icarus,1
tt6346162,Disney's Newsies: The Broadway Musical!,2017,149,2673,True,nm3614151,nm0925276,disneys newsies the broadway musical,5
tt6472976,Five Feet Apart,2019,116,57187,True,nm1682573,nm3037068,five feet apart,3
tt6520954,Debi,2018,107,4315,True,nm7861817,nm7861817,debi,1
tt6525978,The Wicked Gift,2017,112,1229,False,nm4436444,nm6286947,the wicked gift,3
tt6527426,Zero,2018,164,26475,False,nm2399862,nm2402576,zero,1
tt6545212,Leera the Soulmate,2018,104,4112,False,nm8790152,nm8790155,leera the soulmate,3
tt6557704,Ultra Low,2018,117,4112,True,nm2422911,nm2422911,ultra low,2
tt6565702,X-Men: Dark Phoenix,2019,113,173140,False,nm1334526,nm1334526,xmen dark phoenix,3
tt6610158,Rust Creek,2018,108,10545,False,nm0569653,nm0689501,rust creek,2
tt6613814,Solo,2017,154,3506,True,nm2349060,nm9163782,solo,1
tt6654316,Youth,2017,135,2905,True,nm0271815,nm0945802,youth,1
tt6684714,Acts of Violence,2018,86,12034,False,nm0233078,nm3996912,acts of violence,3
tt6725014,Scénés frớm á Márriágé,1974,169,6049,True,nm0000005,nm0000005,scénés frớm á márriágé,4
tt6772946,The Campus,2007,84,2434,False,nm1862032,nm1862032,the campus,2
tt6789174,Velipadinte Pusthakam,2017,157,1398,False,nm0430485,nm1563114,velipadinte pusthakam,2
tt6827584,Priyamudan,1998,156,2246,True,nm2015765,nm2015765,priyamudan,1
tt6838918,Vault,2019,99,2251,False,nm3848723,nm6233153,vault,1
tt6849786,General Magic,2018,93,1006,True,nm0449884,nm8966742,general magic,2
tt6853580,Alien Domicile 2: Lot 24,2018,73,1184,False,nm8285859,nm8285859,alien domicile 2 lot 24,5
tt6856044,Something to Do with Death,2018,85,1068,True,nm3468427,nm3468427,something to do with death,5
tt6872436,Sketch,2018,137,1939,False,nm6324277,nm6324277,sketch,1
tt6966692,Green Book,2018,130,437608,True,nm0268380,nm0268380,green book,2
tt7060460,Theeran Adhigaram Ondru,2017,157,13054,True,nm6474441,nm6474441,theeran adhigaram ondru,3
tt7241654,Gangster Land,2017,113,4112,False,nm1914394,nm0930787,gangster land,2
tt7250358,Botoks,2017,135,1871,False,nm1899656,nm1899656,botoks,1
tt7279188,Woman at War,2018,101,9334,True,nm0259574,nm0251033,woman at war,3
tt7286836,Áqúáslásh,2019,71,2032,False,nm5504892,nm5504892,áqúáslásh,1
tt7364566,Maria By Callas,2017,119,1809,True,nm2360995,\N,maria by callas,3
tt7391996,C/o Kancharapalem,2018,152,4112,True,nm9284362,nm9284362,co kancharapalem,2
tt7455754,The Game Changers,2018,86,18928,True,nm2694309,nm9656898,the game changers,3
tt7465992,Máhánáti,2018,177,11589,True,nm5645455,nm11240332,máhánáti,1
tt7504818,Ron's Gone Wrong,2021,107,6661,True,nm2190815,nm0809877,rons gone wrong,3
tt7527912,Wasted Talent,2018,66,2422,True,nm1468541,nm1468541,wasted talent,2
tt7559180,99 Songs,2019,128,2203,True,nm4173030,nm0006246,99 songs,2
tt7628458,Hadi Be Oglum,2018,112,3276,True,nm9145322,nm6725612,hadi be oglum,3
tt7668870,Searching,2018,102,154684,True,nm3792134,nm3539578,searching,1
tt7765778,Áméricán Wispér,2020,91,4112,False,nm1479322,nm1017016,áméricán wispér,2
tt7838536,Awoken,2007,88,8437,False,nm3454851,nm3454851,awoken,1
tt7857374,Hostage Radio,2019,97,2188,False,nm3347961,nm1157609,hostage radio,2
tt7879442,Butt Boy,2019,99,1469,False,nm4895233,nm4918753,butt boy,2
tt7903530,We Die Young,2019,92,3818,False,nm1942069,nm2559956,we die young,3
tt7919810,The Turkey Bowl,2019,120,3200,False,nm0177637,nm0911674,the turkey bowl,3
tt7981492,Sabrina,2007,113,1662,False,nm3151107,nm5322975,sabrina,1
tt7998242,Áváné Srimánnáráyáná,2007,186,4112,True,nm9624407,nm8048359,áváné srimánnáráyáná,2
tt8108198,Andhadhun,2018,139,85117,True,nm1437189,nm1930518,andhadhun,1
tt8110330,Dil Bechara,2020,101,125719,True,nm2535507,nm1981261,dil bechara,2
tt8329290,The Golem,2018,95,6440,False,nm3576329,nm2555133,the golem,2
tt8332808,One Must Fall,2018,96,2515,False,nm5835244,nm5835244,one must fall,3
tt8370274,Behind the Trees,2019,86,3254,False,nm1627097,nm9752662,behind the trees,3
tt8406866,S.P. Chauhan,2019,136,2461,False,nm4083927,nm4083927,sp chauhan,2
tt8510324,Good Game: The Beginning,2018,114,1694,False,nm2141029,nm5400247,good game the beginning,4
tt8590896,Geetha Govindam,2018,142,12568,True,nm1762795,nm1762795,geetha govindam,2
tt8688912,Chi La Sow?,2018,135,1701,True,nm4591136,nm4591136,chi la sow,3
tt8804580,Áttáck ớf thé Únknớwn,2020,103,6295,False,nm1761677,nm6497808,áttáck ớf thé únknớwn,4
tt8829128,Torpedo,2019,102,2499,False,nm0404748,nm0404748,torpedo,1
tt8880922,Se upp för Jönssonligan,2020,116,3478,False,nm0019247,nm2764395,se upp för jönssonligan,4
tt8969332,The Biggest Little Farm,2018,91,6691,True,nm2092965,nm0598531,the biggest little farm,4
tt8976576,Vampires vs. the Bronx,2020,85,9359,False,nm1444412,nm1271984,vampires vs the bronx,4
tt8991268,Honeyland,2007,89,16705,True,nm10118100,nm10118100,honeyland,1
tt8995218,Z,2019,83,4828,False,nm3417134,nm4017355,z,1
tt9101540,Big Brother,2020,165,1922,False,nm0796504,nm0796504,big brother,2
tt9110902,Queen Marie of Romania,2019,110,2001,True,nm0128636,nm10183396,queen marie of romania,4
tt9135260,Dark Light,2019,90,3944,False,nm1754478,nm1754478,dark light,2
tt9213244,Antrum: The Deadliest Film Ever Made,2018,95,2762,False,nm3568215,nm3739738,antrum the deadliest film ever made,6
tt9319874,Maara,2021,149,3698,True,nm9017304,nm2634191,maara,1
tt9562694,Alien Warfare,2019,88,3327,False,nm1371053,nm6188062,alien warfare,2
tt9592496,Pogaru,2007,160,9452,False,nm5907071,nm5907071,pogaru,1
tt9612680,Human Nature,2019,95,1464,True,nm2903269,nm1032797,human nature,2
tt9619798,Thé Wrớng Missy,2020,90,4112,False,nm2634746,nm0055937,thé wrớng missy,3
tt9689696,Wándér,2020,94,8304,False,nm0611983,nm1915955,wándér,1
tt9694312,Stardust,2020,109,1547,False,nm1235949,nm1235949,stardust,1
tt9820352,Villain,2020,97,2652,False,nm0053028,nm1697006,villain,1
tt0012349,The Kid,1921,68,121452,True,nm0000122,nm0000122,the kid,2
tt0015361,Strike,1925,82,7695,True,nm0001178,nm0687244,strike,1
tt0015881,Greed,1924,140,9649,True,nm0002233,nm0267868,greed,1
tt0018066,Thé Énd ớf St. Pétérsbúrg,1927,85,3190,True,nm0699877,nm0953515,thé énd ớf st pétérsbúrg,5
tt0019412,Speedy,1928,85,3613,True,nm0928514,nm0809548,speedy,1
tt0019655,Asphalt,1929,90,1530,True,nm0562004,nm0889172,asphalt,1
tt0020298,Queen Kelly,1932,101,3226,True,nm0002233,nm0322227,queen kelly,2
tt0021409,Under the Roofs of Paris,1930,96,2214,True,nm0163229,nm0163229,under the roofs of paris,5
tt0022100,M,1931,117,152166,True,nm0000485,nm0414825,m,1
tt0022458,Tabu: A Story of the South Seas,1931,86,5639,True,nm0003638,nm0880618,tabu a story of the south seas,7
tt0023293,The Old Dark House,1932,72,10558,True,nm0001843,nm0792670,the old dark house,4
tt0023395,East of Shanghai,1931,110,4225,False,nm0000033,nm0884318,east of shanghai,3
tt0023943,Bogus Bandits,1933,90,1904,True,nm0736778,nm0780107,bogus bandits,2
tt0024481,Queen Christina,1933,99,7647,True,nm0541149,nm0921995,queen christina,2
tt0025318,It's a Gift,1934,68,5252,True,nm0572851,nm0922951,its a gift,3
tt0025440,The Lucky Texan,1934,55,3190,False,nm0102908,nm0102908,the lucky texan,3
tt0025455,The Man from Utah,1934,55,1108,False,nm0102908,nm0663858,the man from utah,4
tt0025464,Manhattan Melodrama,1934,93,3190,True,nm0886754,nm0829330,manhattan melodrama,2
tt0026267,Thé Dáwn Ridér,1935,53,1147,False,nm0102908,nm0869389,thé dáwn ridér,3
tt0026424,The Good Fairy,1935,98,1383,True,nm0943758,nm0002545,the good fairy,3
tt0027118,An Inn in Tokyo,1935,80,1362,True,nm0654868,nm0654868,an inn in tokyo,4
tt0027214,The Whole Town's Talking,1935,93,2665,True,nm0000406,nm0122446,the whole towns talking,4
tt0028141,The Prisoner of Shark Island,1936,96,2159,True,nm0000406,nm0425913,the prisoner of shark island,5
tt0028355,Theodora Goes Wild,1936,94,2458,True,nm0092915,nm2314820,theodora goes wild,3
tt0029284,My Favorite Wife,1940,88,10183,True,nm0437717,nm0855139,my favorite wife,3
tt0029658,They Won't Forget,1937,95,1644,True,nm0503777,nm0437189,they wont forget,3
tt0030252,Hotel du Nord,1938,95,2613,True,nm0138893,nm0042179,hotel du nord,3
tt0030522,Olympia Part One: Festival of the Nations,1938,121,4727,True,nm0726166,nm0726166,olympia part one festival of the nations,7
tt0030643,Port of Shadows,1938,91,3190,True,nm0138893,nm0699535,port of shadows,3
tt0031387,The Gorilla,1939,66,1426,False,nm0245385,nm0799015,the gorilla,2
tt0031477,In Name Only,1939,94,2978,True,nm0188669,nm0108024,in name only,3
tt0031507,Jesse James,2004,106,4361,True,nm0454771,nm0518979,jesse james,2
tt0032432,"Edison, the Man",1940,107,1600,True,nm0113284,nm0124947,edison the man,3
tt0032762,The Mark of Zorro,1940,94,9918,True,nm0541149,nm0191547,the mark of zorro,4
tt0032819,Murder Over New York,1940,65,1235,True,nm0480046,nm0081788,murder over new york,4
tt0032943,Pride and Prejudice,1940,118,8057,True,nm0502752,nm0886668,pride and prejudice,3
tt0033717,High Sierra,1941,100,16322,True,nm0909825,nm0122446,high sierra,2
tt0033766,It Started with Eve,1941,90,1502,True,nm0467396,nm0473134,it started with eve,4
tt0034478,Thé Múrdérér Livés át Númbér 21,1942,84,3115,True,nm0167241,nm0167241,thé múrdérér livés át númbér 21,6
tt0034891,In Which We Serve,1942,115,5549,True,nm0002021,nm0002021,in which we serve,4
tt0036152,Thé Mémphis Béllé: Á Stớry ớf á Flying Fớrtréss,2004,45,1606,True,nm0943758,nm0943758,thé mémphis béllé á stớry ớf á flying fớrtréss,9
tt0036377,The Song of Bernadette,1943,156,3190,True,nm0454771,nm0921268,the song of bernadette,4
tt0036422,Thank Your Lucky Stars,1943,127,1863,True,nm0124877,nm0777150,thank your lucky stars,4
tt0036613,Arsenic and Old Lace,1943,118,69184,True,nm0001008,nm0450279,arsenic and old lace,4
tt0036962,It Háppénéd Tớmớrrớw,1944,85,2308,True,nm0163229,nm0289535,it háppénéd tớmớrrớw,3
tt0037084,The Monster Maker,1944,62,1075,False,nm0627864,nm0640605,the monster maker,3
tt0037151,Ớné Bớdy Tớớ Mány,1944,75,1208,False,nm0567757,nm0788058,ớné bớdy tớớ mány,4
tt0038107,The Southerner,1945,92,3273,True,nm0719756,nm0425913,the southerner,2
tt0038577,Green for Danger,1946,91,4784,True,nm0319148,nm0345965,green for danger,3
tt0038913,Shoeshine,1946,87,7138,True,nm0001120,nm0953790,shoeshine,1
tt0039416,Gentleman's Agreement,2004,118,15804,True,nm0001415,nm0001415,gentlemans agreement,2
tt0039895,I Became a Criminal,1947,101,1539,True,nm0146709,nm0486538,i became a criminal,4
tt0040525,The Lady from Shanghai,1947,87,29121,True,nm0000080,nm0548529,the lady from shanghai,4
tt0041088,Act of Violence,1948,82,4980,True,nm0003593,nm0949418,act of violence,3
tt0041507,In the Good Old Summertime,1949,102,3645,True,nm0502752,nm0000036,in the good old summertime,5
tt0042192,All About Eve,1950,138,127110,True,nm0000581,nm0650581,all about eve,3
tt0042286,Broken Arrow,1950,93,8380,True,nm0202681,nm0087581,broken arrow,2
tt0042296,Caged,1950,96,3818,True,nm0188669,nm0774441,caged,1
tt0042648,Kiss Tomorrow Goodbye,1950,102,1983,True,nm0235066,nm0566752,kiss tomorrow goodbye,3
tt0042958,Scandal,1950,104,3890,True,nm0000041,nm0000041,scandal,1
tt0043041,Three Came Home,1950,106,1835,True,nm0624535,nm0445201,three came home,3
tt0043435,Cry Danger,1951,79,2334,True,nm0663577,nm0128332,cry danger,2
tt0043459,Decision Before Dawn,1951,119,2634,True,nm0514822,nm0958454,decision before dawn,3
tt0043873,Has Anybody Seen My Gal,1952,88,1448,True,nm0802862,nm0692108,has anybody seen my gal,5
tt0043895,The Painted Hills,1951,68,1106,False,nm0470932,nm0401398,the painted hills,3
tt0044008,A Christmas Carol,1951,86,21457,True,nm0221423,nm0486538,a christmas carol,3
tt0044314,5 Fingers,1952,108,4598,True,nm0000581,nm0000581,5 fingers,2
tt0044533,Deadline - U.S.A.,1952,87,3436,True,nm0112218,nm0112218,deadline  usa,2
tt0044926,Moulin Rouge,1952,119,5391,True,nm0001379,nm0001379,moulin rouge,2
tt0045492,All I Desire,1953,80,1896,True,nm0802862,nm0109539,all i desire,3
tt0047682,Sound of the Mountain,2004,95,1763,True,nm0621540,nm0594666,sound of the mountain,4
tt0047990,Devdas,1955,159,1860,True,nm0746950,nm0315905,devdas,1
tt0048347,Thé Mán with thé Gớldén Árm,1955,119,10832,True,nm0695937,nm0372942,thé mán with thé gớldén árm,6
tt0048499,La Pointe Courte,1955,80,3361,True,nm0889513,nm0889513,la pointe courte,3
tt0049042,The Rocket from Calabuch,1956,93,1065,True,nm0305557,nm0305557,the rocket from calabuch,4
tt0049397,Cárnivál in Mớscớw,1956,78,2549,True,nm0752922,nm0689926,cárnivál in mớscớw,3
tt0049601,Patterns,1956,83,2740,True,nm0177034,nm0785245,patterns,1
tt0050281,The Cyclops,1957,66,1010,False,nm0330026,nm0330026,the cyclops,2
tt0051411,Thé Big Cớúntry,1958,166,17321,True,nm0943758,nm0357824,thé big cớúntry,3
tt0052104,Queen of Outer Space,1958,80,2121,False,nm0076618,nm0076618,queen of outer space,4
tt0052394,The Wild Women of Wongo,1958,72,1238,False,nm0937600,nm0751951,the wild women of wongo,5
tt0053849,The Gallant Hours,1960,115,1560,True,nm0599910,nm0319663,the gallant hours,3
tt0054115,Never Let Go,1960,90,1436,True,nm0347086,nm0265995,never let go,3
tt0054205,Primary,1960,60,1302,True,nm0237707,nm0237707,primary,1
tt0054248,Rocco and His Brothers,1960,179,18193,True,nm0899581,nm0856489,rocco and his brothers,4
tt0055304,The Pit and the Pendulum,1961,80,13944,True,nm0000339,nm0000590,the pit and the pendulum,5
tt0055946,Eegah,1962,92,5821,False,nm0355256,nm0355256,eegah,1
tt0056262,The Music Man,1962,151,16860,True,nm0196536,nm0362992,the music man,3
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95,471484,True,nm0000040,nm0313570,dr strangelove or how i learned to stop worrying and love the bomb,13
tt0057227,Kissin' Cớúsins,1964,96,2123,False,nm0625383,nm0625383,kissin cớúsins,2
tt0057503,New Tale of Zatoichi,1963,91,2012,True,nm0849080,nm0793753,new tale of zatoichi,4
tt0057654,Barren Lives,1963,103,2517,True,nm0673051,nm0708632,barren lives,2
tt0057812,7 Faces of Dr. Lao,2004,100,4774,True,nm0657162,nm0372942,7 faces of dr lao,5
tt0057869,Band of Outsiders,1964,95,24204,True,nm0000419,nm0000419,band of outsiders,3
tt0058006,"Black God, White Devil",1964,120,4527,True,nm0733790,nm0811689,black god white devil,4
tt0058101,The Flesh Eaters,1964,87,1131,False,nm0193359,nm0236854,the flesh eaters,3
tt0058138,Gertrud,1964,116,3190,True,nm0003433,nm0003433,gertrud,1
tt0058208,The Horror of Party Beach,1964,78,2924,False,nm0855096,nm10435732,the horror of party beach,5
tt0058263,King & Country,1964,88,2109,True,nm0521334,nm1334302,king  country,2
tt0058440,Pajama Party,1964,82,1148,False,nm0918659,nm0382384,pajama party,2
tt0058604,Soy Cuba,1964,141,9055,True,nm0435563,nm0947877,soy cuba,2
tt0058962,The Bedford Incident,1965,102,5043,True,nm0364805,nm0688117,the bedford incident,3
tt0060380,Esta Noite Encarnarei no Teu Cadáver,1967,108,1834,True,nm0596261,nm0596261,esta noite encarnarei no teu cadáver,6
tt0060464,"Ébiráh, Hớrrớr ớf thé Déép",1966,87,5226,False,nm0297974,nm0782883,ébiráh hớrrớr ớf thé déép,5
tt0061115,The Trap,1966,106,3190,True,nm0370868,nm0651559,the trap,2
tt0061140,The Undertaker and His Pals,1966,63,1109,False,nm0842515,nm0842515,the undertaker and his pals,5
tt0061189,The Wild Angels,1966,93,2907,False,nm0000339,nm0341458,the wild angels,3
tt0061595,Double Trouble,1967,91,1467,False,nm0851537,nm0104572,double trouble,2
tt0061791,Hớw tớ Súccééd in Búsinéss Withớút Réálly Trying,1967,121,4512,True,nm0842582,nm0842582,hớw tớ súccééd in búsinéss withớút réálly trying,8
tt0062150,Prehistoric Women,1967,95,1101,False,nm0140257,nm0140257,prehistoric women,2
tt0062277,I Even Met Happy Gypsies,1967,94,2233,True,nm0678249,nm0678249,i even met happy gypsies,5
tt0062322,Dry Summer,1963,90,4539,True,nm0259499,nm0768423,dry summer,2
tt0062393,Three Poplars on Plyuschikha Street,1968,79,3190,True,nm0513400,nm0097469,three poplars on plyuschikha street,5
tt0062979,Flesh,1968,89,2399,False,nm0607407,nm0607407,flesh,1
tt0063198,Death by Hanging,1968,117,2655,True,nm0651915,nm0651915,death by hanging,3
tt0064169,The Sicilian Clan,1969,122,7789,True,nm0894577,nm0670806,the sicilian clan,3
tt0064482,In thé Yéár ớf thé Pig,1968,103,1744,True,nm0207108,\N,in thé yéár ớf thé pig,6
tt0064612,My Night at Maud's,1969,110,12204,True,nm0006445,nm0006445,my night at mauds,4
tt0064923,Sam Whiskey,1969,96,1449,False,nm0491852,nm0636151,sam whiskey,2
tt0064939,Satan's Sadists,1969,86,1044,False,nm0011467,nm0848560,satans sadists,2
tt0065125,The Trouble with Girls,1969,97,1494,False,nm0856715,nm0335831,the trouble with girls,4
tt0065457,Beg,1971,196,3190,True,nm0622643,nm0622643,beg,1
tt0065597,Cry of the Banshee,1970,91,2320,False,nm0381638,nm0926924,cry of the banshee,4
tt0065782,Sunflower,1970,107,3713,True,nm0001120,nm0574841,sunflower,1
tt0066492,Trog,1970,93,2809,False,nm0005711,nm0319241,trog,1
tt0066561,When Dinosaurs Ruled the Earth,1970,100,2466,False,nm0346436,nm0050618,when dinosaurs ruled the earth,5
tt0066765,And Now for Something Completely Different,1971,88,29815,True,nm0534084,nm0001589,and now for something completely different,6
tt0066834,Black Beauty,1971,106,1043,False,nm0384342,nm1179139,black beauty,2
tt0066842,Bleak Moments,1971,106,1404,True,nm0005139,nm0005139,bleak moments,2
tt0066900,Catlow,1971,101,3190,False,nm0910737,nm0478263,catlow,1
tt0066940,Confessions of a Police Captain,1971,101,1418,True,nm0198765,nm0491007,confessions of a police captain,5
tt0066970,Cold Sweat,1970,94,2542,False,nm0950109,nm0252100,cold sweat,2
tt0067116,Thé Frénch Cớnnéctiớn,1971,104,117277,True,nm0001243,nm0601811,thé frénch cớnnéctiớn,3
tt0067140,"Duck, You Sucker!",1971,157,33448,True,nm0001466,nm2376172,duck you sucker,3
tt0067402,"Máry, Qúéén ớf Scớts",1971,128,4276,True,nm0418986,nm0354942,máry qúéén ớf scớts,4
tt0067789,Stariki-razboyniki,1972,92,1991,True,nm0752922,nm0945086,starikirazboyniki,1
tt0068537,Élvis ớn Tớúr,1972,93,1480,True,nm0008485,nm0011982,élvis ớn tớúr,3
tt0068569,Family Life,2004,108,1607,True,nm0516360,nm0580256,family life,2
tt0068727,"I, Mớnstér",1971,75,1414,False,nm0917358,nm0836988,i mớnstér,2
tt0069851,Frankenstein's Castle of Freaks,1974,89,1080,False,nm0646782,nm0290033,frankensteins castle of freaks,4
tt0069865,Chárléy Várrick,1973,111,11811,True,nm0796923,nm0718466,chárléy várrick,2
tt0069947,The Day of the Jackal,1973,143,39607,True,nm0003593,nm0743584,the day of the jackal,5
tt0070077,The Friends of Eddie Coyle,1973,102,10034,True,nm0946811,nm0597574,the friends of eddie coyle,5
tt0071194,The Bank Shot,1974,83,1020,False,nm0150706,nm0922799,the bank shot,3
tt0071464,Emmanuelle,1974,94,3190,False,nm0415333,nm0723827,emmanuelle,1
tt0071487,The Phantom of Liberty,1974,104,3190,True,nm0000320,nm0140643,the phantom of liberty,4
