tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,title_uniqueness,sentiment_score,word_count,title_word_length_std,tomatometer_rating,tomatometer_count,audience_rating,audience_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,Action & Adventure,Animation,Anime & Manga,Art House & International,Classics,Comedy,Cult Movies,Documentary,Drama,Faith & Spirituality,Gay & Lesbian,Horror,Kids & Family,Musical & Performing Arts,Mystery & Suspense,Romance,Science Fiction & Fantasy,Special Interest,Sports & Fitness,Television,Unknown,Western
3540,2319,88,69128,False,3970,594,2008,6,0.25,0.0,2,3.5,25.0,145.0,47.0,254567.0,36,109,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3541,6769,126,80209,True,565,2780,2004,6,0.5,0.0,3,1.4142135623730951,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3542,4009,101,59307,False,2275,3924,2005,5,1.0,0.0,1,0.0,18.0,170.0,55.0,433347.0,31,139,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3543,7331,88,80999,False,3599,7339,2006,14,1.0,0.0,1,0.0,8.0,83.0,30.0,279994.0,7,76,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
3544,7664,100,3101,False,4226,12721,2003,3,0.25,0.0,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3545,1532,97,4698,True,689,3846,2003,6,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3546,2587,105,41840,False,3298,5907,2005,31,0.25,0.0,2,1.0,42.0,151.0,49.0,269591.0,63,88,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3547,2222,90,2274,True,3207,0,2003,1,0.5,0.0,2,0.5,96.0,80.0,85.0,4159.0,77,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3548,5943,91,1443,False,3548,4856,2004,31,1.0,0.0,2,3.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3549,6877,90,1881,True,3431,6432,2003,31,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3550,1938,107,24278,False,1817,3473,2007,6,1.0,0.0,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3551,2172,120,2617,False,168,7488,2003,14,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3552,3211,93,13335,False,817,7206,2008,6,0.08333333333333333,-0.1,7,1.8516401995451028,83.0,30.0,69.0,9307.0,25,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3553,7359,95,5731,False,3168,2837,2005,6,0.3333333333333333,0.0,1,0.0,6.0,83.0,35.0,39595.0,5,78,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3554,3358,103,222213,True,164,3100,2005,28,0.5,0.0,4,0.0,86.0,182.0,87.0,203445.0,156,26,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3555,3237,86,1389,False,2650,1105,2004,5,1.0,0.0,2,0.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3556,2858,115,3193,True,3500,7082,2005,6,0.3333333333333333,0.0,3,1.247219128924647,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3557,6869,93,13335,True,4222,2358,2003,5,0.16666666666666666,0.0,6,1.6749792701868151,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3558,2683,138,542852,True,3649,2845,2007,31,0.5,0.0,8,1.6393596310755,78.0,255.0,81.0,2333513.0,198,57,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
3559,4298,112,3837,False,761,3475,2005,29,0.5,0.0,3,1.632993161855452,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3560,6509,123,9714,True,3451,6984,2003,31,0.3333333333333333,0.0,5,2.0591260281974,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3561,855,102,71346,False,201,181,2005,6,0.3333333333333333,0.0,1,0.0,25.0,187.0,28.0,215443.0,46,141,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3562,4075,156,78649,True,1746,7823,2003,9,0.25,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3563,5417,150,2409,True,528,535,2000,5,1.0,0.0,3,1.4142135623730951,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3564,921,122,34370,True,715,1005,2005,6,0.07692307692307693,-0.16666666666666666,1,0.0,67.0,6.0,90.0,8312.0,4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3565,2535,94,2252,False,533,544,2003,18,1.0,0.0,4,2.48746859276655,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3566,2567,96,7023,False,4259,8727,2006,6,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3567,3250,153,6015,True,3854,7840,2003,27,0.5,0.0,3,3.7416573867739413,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3568,1045,83,1722,False,3936,8039,2004,6,1.0,0.5,3,0.9428090415820634,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3569,4770,102,16803,False,1263,8728,2005,6,0.25,0.0,2,0.5,35.0,100.0,42.0,60178.0,35,65,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3570,1421,104,211706,True,259,4536,2004,7,1.0,0.0,1,0.0,68.0,211.0,81.0,242406.0,144,67,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3571,6248,98,1870,False,2723,5340,2004,6,0.5,0.0,3,2.6246692913372702,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3572,2776,93,1441,False,922,8735,2004,23,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3573,6384,97,1601,False,4124,8734,2004,6,0.5,0.0,3,0.4714045207910317,40.0,5.0,43.0,187.0,2,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3574,1813,94,13335,False,2380,4597,2003,5,1.0,0.1,10,1.4696938456699067,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3575,1363,158,1417,True,3242,6536,1998,27,1.0,0.0,2,4.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3576,1560,97,39597,False,653,813,2004,17,1.0,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3577,143,100,3125,False,587,8956,2004,6,0.3333333333333333,0.0,5,2.7129319932501073,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3578,1696,105,21619,True,3726,2763,2004,0,1.0,0.0,2,1.5,81.0,112.0,90.0,30709.0,91,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3579,6039,104,77620,False,954,7098,2005,6,0.3333333333333333,0.0,4,1.920286436967152,14.0,170.0,47.0,409871.0,23,147,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3580,3318,137,721266,True,43,41,2004,8,0.5,0.0,4,1.224744871391589,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3581,3717,116,11834,True,3623,7374,2004,27,0.25,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3582,749,117,1824,False,2013,7516,2007,18,0.25,0.0,3,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3583,1444,95,62057,True,82,77,2003,6,1.0,0.0,3,2.8674417556808756,64.0,126.0,75.0,40943.0,81,45,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3584,1670,98,3331,False,3248,6543,2005,6,0.25,-0.2,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3585,1994,99,13335,False,3560,7197,2003,28,1.0,0.43333333333333335,1,0.0,59.0,17.0,48.0,1998.0,10,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3586,3810,132,10487,True,717,104,2003,24,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3587,3856,99,2105,True,3966,8121,2003,6,1.0,0.0,5,3.22490309931942,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3588,7045,91,11359,False,3793,8996,2006,6,1.0,0.0,2,1.0,67.0,15.0,37.0,25330.0,10,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3589,288,103,1989,False,2728,5348,2003,15,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3590,2354,92,13335,False,4291,8801,2004,6,1.0,0.0,2,1.5,32.0,22.0,37.0,793.0,7,15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3591,1040,94,1171,True,3680,7494,2003,10,1.0,0.0,3,0.816496580927726,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3592,4498,82,1725,True,4292,8803,2004,1,0.5,0.0,2,0.0,72.0,53.0,74.0,2705.0,38,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3593,6390,91,13335,False,380,6152,2005,6,0.3333333333333333,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3594,5307,89,3348,False,3735,474,2005,21,0.2,0.0,1,0.0,25.0,40.0,29.0,3523.0,10,30,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3595,5597,99,3450,True,4241,8704,2003,15,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3596,798,80,250751,True,89,84,2004,10,0.25,0.0,2,0.0,95.0,176.0,91.0,71074.0,167,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3597,154,98,4825,False,2517,4918,2004,26,1.0,0.0,5,1.469693845669907,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3598,7604,109,139126,False,447,424,2004,6,0.16666666666666666,0.0,2,0.5,15.0,124.0,55.0,32691607.0,18,106,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3599,7805,104,2187,True,4301,8815,2003,28,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3600,76,122,300411,True,379,7216,2007,20,0.25,0.0,3,0.816496580927726,96.0,28.0,79.0,9243.0,27,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3601,5158,95,5839,False,3441,7077,2004,17,0.16666666666666666,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3602,586,133,17026,True,2810,9486,2004,18,0.2,0.0,5,1.6,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3603,7772,154,1543,False,4302,8349,2003,17,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3604,2633,105,5740,False,3206,8623,2004,6,0.3333333333333333,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3605,1626,105,61511,False,3035,6672,2005,5,0.25,-0.15,2,0.5,80.0,15.0,66.0,21475.0,12,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3606,5786,110,1088,True,2430,4739,2003,7,1.0,0.0,6,1.3437096247164249,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3607,6927,92,31097,False,1347,1509,2012,6,0.16666666666666666,0.0,3,1.632993161855452,52.0,149.0,47.0,140543.0,77,72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3608,6962,154,1058,True,2561,5002,2004,6,0.25,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3609,7800,93,20581,False,1729,5823,2006,17,0.3333333333333333,0.0,1,0.0,4.0,68.0,33.0,11369.0,3,65,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3610,4598,151,681807,True,3466,2272,2006,6,0.25,-0.2,7,2.231499907401901,53.0,228.0,72.0,1847651.0,121,107,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3611,7587,92,10304,True,578,8844,2004,13,1.0,-0.5,8,2.1469455046647083,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3612,5020,98,6019,True,4135,8513,2004,12,1.0,0.0,2,0.0,64.0,69.0,85.0,6203.0,44,25,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3613,3310,95,37457,False,1279,7870,2005,6,0.5,0.0,2,1.0,41.0,143.0,43.0,70253.0,59,84,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3614,753,87,13335,False,3640,7424,2003,27,0.25,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3615,2573,109,147163,True,2490,4853,2005,12,0.3333333333333333,-0.2,3,1.699673171197595,47.0,64.0,87.0,219889.0,30,34,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3616,6547,107,8417,True,2434,4749,2007,6,0.2,0.0,3,0.9428090415820634,94.0,17.0,85.0,30549.0,16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
3617,7732,188,1703,False,4320,0,2004,13,0.5,0.0,4,1.5811388300841898,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3618,1701,78,2398,False,4325,8853,1977,6,1.0,0.0,6,0.7453559924999298,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3619,2051,95,1112,False,2059,570,2004,6,1.0,0.0,3,3.7416573867739413,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3620,6335,90,4678,False,1334,2343,2004,6,1.0,0.0,3,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3621,4831,82,1207,False,2018,7762,2006,31,0.25,0.0,3,1.247219128924647,10.0,208.0,39.0,75426.0,21,187,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3622,4876,93,1632,False,2081,1853,2004,20,0.3333333333333333,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3623,4041,148,2094,True,4255,0,2002,13,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3624,4043,85,4987,True,4101,8454,2004,27,1.0,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3625,6739,99,3620,False,3596,3696,2005,6,0.5,0.0,3,0.816496580927726,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3626,6959,77,10523,True,1381,8432,2004,6,0.08333333333333333,-0.2,4,1.5811388300841898,40.0,5.0,80.0,6298.0,2,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3627,6436,88,2062,False,4333,8866,2003,6,1.0,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3628,4360,100,3447,False,4367,8869,2004,29,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3629,5136,87,43508,False,1262,2169,2004,6,1.0,0.0,3,1.632993161855452,33.0,76.0,38.0,140210.0,25,51,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3630,597,120,1011,False,4102,5233,2003,28,0.3333333333333333,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3631,3049,100,1299,True,4057,7651,2001,6,0.16666666666666666,0.0,4,2.179449471770337,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3632,3924,95,13335,True,2247,9136,2004,22,0.5,0.0,3,2.160246899469287,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3633,3352,95,3772,False,876,1716,2005,28,1.0,0.0,2,0.5,2.0,50.0,32.0,6270.0,1,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3634,2525,93,3633,False,1601,8500,2004,6,0.5,0.0,3,2.0548046676563256,0.0,5.0,61.0,13033.0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3635,4124,94,1131,False,1374,1454,2006,6,1.0,0.25,3,2.0548046676563256,0.0,7.0,26.0,6094.0,0,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3636,2377,130,5810,True,2263,6857,2005,5,0.2,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3637,7180,90,35391,True,2037,3942,2003,3,0.5,0.0,2,2.5,90.0,72.0,91.0,13903.0,65,7,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3638,1128,134,342121,True,87,5622,2005,6,0.3333333333333333,0.0,2,0.5,87.0,246.0,82.0,519853.0,215,31,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3639,7136,551,1123,True,4348,0,2002,6,1.0,0.0,7,1.355261854357877,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3640,925,145,13335,True,114,6471,2006,6,0.5,-0.16666666666666666,2,0.5,75.0,155.0,87.0,37487.0,117,38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3641,2015,99,15293,False,855,1326,2005,7,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3642,2356,118,61646,True,156,1044,2004,6,0.3333333333333333,0.0,3,0.4714045207910317,82.0,173.0,85.0,185834.0,141,32,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3643,2937,80,1208,True,2306,0,2004,18,1.0,0.0,4,2.165063509461097,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3644,3024,81,2150,True,3661,7469,2004,6,0.5,0.0,6,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3645,4389,116,2553,True,3975,8144,2004,8,1.0,0.16,13,1.4472990555559062,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3646,960,94,2204,False,4252,5958,2004,6,0.5,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3647,5984,109,2000,False,4474,9151,2003,13,1.0,0.0,3,2.8674417556808756,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3648,1493,84,5125,True,2643,5164,2004,14,0.5,0.0,2,1.5,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3649,1942,77,1108,False,2153,4159,2007,6,0.25,0.0,1,0.0,67.0,15.0,65.0,5650.0,10,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3650,305,91,2797,False,1928,3699,2005,6,1.0,0.0,3,0.4714045207910317,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3651,4192,96,1500,False,2724,1782,2003,14,0.16666666666666666,0.0,3,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3652,5518,93,1227,False,2781,7026,2003,14,0.5,0.0,2,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3653,1431,136,138320,True,926,6185,2005,6,0.5,0.0,2,0.5,64.0,150.0,85.0,406740.0,96,54,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3654,6604,92,1471,False,738,1041,2006,6,1.0,-0.125,3,0.816496580927726,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3655,5050,78,9737,False,3256,6566,2005,28,1.0,0.0,2,1.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3656,5253,102,8064,True,3359,6794,2004,28,1.0,0.0,1,0.0,57.0,7.0,69.0,198.0,4,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3657,4140,115,5499,True,4357,8968,2004,6,1.0,-0.1875,3,1.699673171197595,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3658,669,96,3322,True,1990,3843,2005,6,0.5,0.0,7,2.969229955832361,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3659,7431,166,1639,False,3189,6400,1995,8,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3660,4601,83,1152,False,1890,3622,2005,5,1.0,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3661,4731,100,20972,True,2906,5762,2004,6,1.0,0.0,2,2.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3662,1824,135,1829,False,527,529,2004,13,1.0,0.0,5,0.8,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3663,4103,89,2664,True,2499,7875,2004,26,1.0,0.0,1,0.0,58.480244321435386,0.0,59.18973086466883,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
