tconst,movieTitle,runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
tt0385990,Retrograde,93,1632,False,2424,2193,2004,20,0.0,1,67.0,63.0
tt0386650,Mounam Pesiyadhe,148,2094,True,5010,0,2002,13,0.0,2,67.0,63.0
tt0386651,Mountain Patrol,85,4987,True,4825,10096,2004,27,0.0,2,67.0,63.0
tt0386751,The River King,99,3620,False,4211,4365,2005,6,0.0,3,67.0,63.0
tt0386820,The Trouble with Terkel,77,10523,True,5199,2911,2004,6,-0.2,4,40.0,80.0
tt0387357,The Locals,88,2062,False,5100,10602,2003,6,0.0,2,67.0,63.0
tt0387462,Okul,100,3447,False,5141,10607,2004,29,0.0,1,67.0,63.0
tt0387575,Seed of Chucky,87,43508,False,1451,2572,2004,6,0.0,3,33.0,38.0
tt0387844,Asmali konak Hayat,120,1011,False,4826,6220,2003,28,0.0,3,67.0,63.0
tt0388130,Initial D Third Stage,100,1299,True,4770,9127,2001,6,0.0,4,67.0,63.0
tt0388154,Mickybo and Me,95,13335,True,2618,10921,2004,22,0.0,3,67.0,63.0
tt0388183,Kings Ransom,95,3772,False,1004,2028,2005,28,0.0,2,2.0,32.0
tt0388285,Going the Distance,93,3633,False,1842,7434,2004,6,0.0,3,54.0,52.0
tt0388288,My First Wedding,94,1131,False,1578,1712,2006,6,0.25,3,0.0,26.0
tt0388318,Frozen Land,130,5810,True,2636,8172,2005,5,0.0,2,67.0,63.0
tt0388473,Tokyo Godfathers,90,35391,True,2370,6113,2003,3,0.0,2,90.0,91.0
tt0388795,Brokeback Mountain,134,342121,True,90,6281,2005,13,0.0,2,87.0,82.0
tt0389448,Tie Xi Qu West of the Tracks,551,1123,True,5119,0,2002,6,0.0,7,67.0,63.0
tt0389557,Black Book,145,13335,True,120,116,2006,6,-0.16666666666666666,2,75.0,87.0
tt0389957,Edison,99,15293,False,980,1562,2005,7,0.0,1,67.0,63.0
tt0390022,Friday Night Lights,118,61646,True,164,151,2004,6,0.0,3,82.0,85.0
tt0390109,I Like Killing Flies,80,1208,True,2688,0,2004,18,0.0,4,67.0,63.0
tt0390123,In the Realms of the Unreal,81,2150,True,4285,8905,2004,6,0.0,6,67.0,63.0
tt0390205,Once Upon a Time in High School The Spirit of Jeet Kune Do,116,2553,True,4667,9716,2004,8,0.16,13,67.0,63.0
tt0390450,Blessed,94,2204,False,5007,7096,2004,6,0.0,1,67.0,63.0
tt0390531,The Danish Experience,109,2000,False,5267,10944,2003,13,0.0,3,67.0,63.0
tt0391024,Control Room,84,5125,True,3085,6142,2004,6,0.0,2,67.0,63.0
tt0391095,Dreamland,77,1108,False,2506,10281,2007,26,0.0,1,48.0,63.0
tt0391728,Adam and Eve,91,2797,False,2226,4371,2005,6,0.0,3,67.0,63.0
tt0392494,Natale in India,96,1500,False,3180,2105,2003,14,0.0,3,67.0,63.0
tt0392591,Suddenly Paradise,93,1227,False,3254,8377,2003,14,0.0,2,67.0,63.0
tt0393162,Coach Carter,136,138320,True,1060,3179,2005,6,0.0,2,64.0,85.0
tt0393567,The Other Side,92,1471,False,838,1220,2006,6,-0.125,3,67.0,63.0
tt0393685,Santas Slay,78,9737,False,3816,7822,2005,28,0.0,2,67.0,63.0
tt0393775,Simon,102,8064,True,3936,8101,2004,28,0.0,1,57.0,69.0
tt0395140,My Little Bride,115,5499,True,5129,10725,2004,25,-0.1875,3,67.0,63.0
tt0395461,BabAziz The Prince That Contemplated His Soul,96,3322,True,2304,4547,2005,6,0.0,7,67.0,63.0
tt0395802,Veergati,166,1639,False,3733,7622,1995,8,0.0,1,67.0,63.0
tt0396096,Pit Fighter,83,1152,False,2183,4281,2005,5,0.0,2,67.0,63.0
tt0396184,Pusher II,100,20972,True,3394,6852,2004,6,0.0,2,67.0,63.0
tt0396563,Dil Ne Jise Apna Kaha,135,1829,False,573,600,2004,28,0.0,5,67.0,63.0
tt0396746,Muxmauschenstill,89,2664,True,2918,9398,2004,22,0.0,1,67.0,63.0
tt0396857,Shadowboxer,93,6749,False,1291,7023,2005,24,0.0,1,19.0,38.0
tt0397044,Blood and Chocolate,98,17625,False,4087,4608,2007,6,0.0,3,11.0,52.0
tt0397065,House of Wax,113,120931,False,5028,3790,2005,31,0.0,3,26.0,42.0
tt0397078,Just My Luck,108,55740,False,3238,529,2006,5,0.0,3,14.0,48.0
tt0397401,Drop Dead Sexy,83,2423,False,3246,6516,2005,6,0.15,3,67.0,63.0
tt0397535,Memoirs of a Geisha,145,144396,True,2748,9087,2005,6,0.0,4,35.0,83.0
tt0398029,The Last Drop,103,2563,False,3926,8079,2006,6,0.0,3,67.0,63.0
tt0398808,Bridge to Terabithia,96,150453,True,1252,6393,2007,6,0.0,3,85.0,70.0
tt0398842,The Celestine Prophecy,99,13335,False,2775,3400,2006,6,0.0,3,4.0,54.0
tt0399040,My Girl,110,1968,True,5189,0,2003,29,0.0,2,53.0,77.0
tt0399295,Lord of War,122,305301,True,3052,6084,2005,6,0.0,3,61.0,84.0
tt0399465,Blackmail Boy,100,1141,False,3418,6880,2003,6,0.0,2,67.0,63.0
tt0400156,Ambulance,80,1236,False,2987,9469,2005,21,0.0,1,67.0,63.0
tt0400172,Anus Magillicutty,70,3767,False,5164,10753,2003,6,0.0,2,67.0,63.0
tt0400761,Quill The Life of a Guide Dog,100,1609,True,3536,10211,2004,6,0.0,7,81.0,81.0
tt0401085,CRAZY,129,32160,True,4035,8310,2005,3,-0.6,1,67.0,63.0
tt0401711,Paris je taime,120,71851,True,143,11774,2006,15,0.0,3,67.0,63.0
tt0401792,Sin City,124,13335,True,2893,263,2005,6,0.0,2,77.0,78.0
tt0401815,Tamara,98,10136,False,1889,6837,2005,13,0.0,1,32.0,38.0
tt0402014,Ab Tak Chhappan,129,8637,True,622,11908,2004,28,0.0,3,67.0,63.0
tt0402022,on Flux,93,126687,False,2432,1919,2005,10,0.0,2,67.0,63.0
tt0402158,Empire of the Wolves,128,13335,False,3011,6227,2005,6,0.0,4,67.0,63.0
tt0402230,The Great New Wonderful,88,1492,False,2532,9190,2005,6,0.6454545454545455,4,73.0,45.0
tt0402294,Iznogoud Caliph Instead of the Caliph,95,1798,False,924,1415,2005,6,0.0,6,67.0,63.0
tt0402406,The Nomi Song,98,1069,True,2049,4003,2004,6,0.0,3,94.0,86.0
tt0402743,Abominable,94,4442,False,3595,11707,2006,28,0.0,1,81.0,95.0
tt0402904,Cemetery Gates,92,1155,False,2355,10774,2006,6,0.0,2,67.0,63.0
tt0402906,Czech Dream,90,2244,True,4637,9657,2004,2,0.0,2,67.0,63.0
tt0403016,Supercross,80,4656,False,904,11630,2005,10,0.0,1,5.0,62.0
tt0403579,Our Own,111,1293,True,2865,1858,2004,3,0.6,2,67.0,63.0
tt0403645,Burnt by the Sun 2,181,4263,False,2885,6331,2010,18,0.0,5,67.0,63.0
tt0403933,Chasing Ghosts,119,13335,False,4827,10309,2005,6,0.0,2,67.0,63.0
tt0404163,Even Money,113,4502,False,681,10826,2006,17,0.0,2,24.0,29.0
tt0404203,Little Children,137,13335,True,1573,6485,2006,6,-0.1875,2,80.0,82.0
tt0405094,The Lives of Others,137,376107,True,414,397,2006,6,0.0,4,93.0,96.0
tt0405266,Raincoat,117,4334,True,1731,3848,2004,21,0.0,1,67.0,63.0
tt0405977,Chaos,74,2152,False,1343,2362,2005,31,0.0,1,67.0,63.0
tt0407038,Pucked,83,1140,False,340,11738,2006,5,0.0,1,67.0,63.0
tt0407246,Duck Season,90,4028,True,1487,5406,2004,6,0.0,2,67.0,63.0
tt0407265,Transamerica,103,41032,True,4483,9289,2005,1,0.0,1,77.0,83.0
tt0407708,Enter the Phoenix,104,1073,False,1659,15018,2004,6,0.0,3,67.0,63.0
tt0407732,Dirty Deeds,87,8522,False,2281,10883,2005,0,-0.6,2,67.0,63.0
tt0407851,Hana and Alice,135,4202,True,2133,4170,2004,6,0.0,3,67.0,63.0
tt0407998,The Mistress of Spices,92,5315,False,789,11806,2005,6,0.0,4,67.0,63.0
tt0408236,Sweeney Todd The Demon Barber of Fleet Street,116,356803,True,60,1332,2007,6,0.0,8,86.0,81.0
tt0408345,Firewall,105,57377,False,2626,11856,2006,5,0.0,1,18.0,37.0
tt0408524,Bad News Bears,113,21320,False,92,6881,2005,6,-0.6999999999999998,3,48.0,46.0
tt0408664,Nobody Knows,141,26701,True,2379,4693,2004,27,0.0,2,67.0,63.0
tt0408777,The Edukators,127,31397,True,4165,8584,2004,5,0.0,2,70.0,89.0
tt0409011,Lovewrecked,87,14488,False,2343,4869,2005,22,0.0,1,67.0,63.0
tt0409072,Windstruck,123,13335,True,4441,9202,2004,5,0.0,1,67.0,63.0
tt0409182,Poseidon,98,13335,False,105,3119,2006,20,0.0,1,33.0,43.0
tt0410097,Hustle  Flow,116,39929,True,936,1441,2005,6,0.0,2,83.0,83.0
tt0410407,Orwell Rolls in His Grave,84,1131,True,3172,6340,2003,5,0.0,5,79.0,91.0
tt0411061,88 Minutes,108,75354,False,147,8125,2007,21,0.0,2,5.0,44.0
tt0411098,All the Invisible Children,124,4050,True,3634,8353,2005,6,0.0,4,67.0,63.0
tt0411195,Breakfast on Pluto,128,21968,True,247,5551,2005,8,0.0,3,57.0,80.0
tt0411323,Downloading Nancy,102,2848,False,3413,10857,2008,6,0.0,2,67.0,63.0
tt0411646,Michael Moore Hates America,125,3921,False,5209,10854,2004,6,0.0,4,75.0,59.0
tt0411674,Mondovino,135,1455,True,3083,6140,2004,14,0.0,1,67.0,63.0
tt0411805,Return of the Living Dead Necropolis,88,5049,False,1492,7914,2005,6,-0.2,6,67.0,63.0
tt0412019,Broken Flowers,106,101239,True,85,2567,2005,0,-0.4,2,87.0,70.0
tt0412535,The Brice Man,98,6798,False,2092,4090,2005,21,0.0,3,67.0,63.0
tt0412922,Little Manhattan,84,23381,True,2565,2912,2005,9,-0.1875,2,77.0,86.0
tt0413099,Evan Almighty,96,144085,False,295,6189,2007,9,0.0,2,23.0,52.0
tt0413615,Unforgivable Blackness The Rise and Fall of Jack Johnson,214,1517,True,988,8515,2004,6,0.0,9,67.0,63.0
tt0413879,Cake,94,3880,False,1679,9142,2005,12,0.0,1,48.0,44.0
tt0414387,Pride  Prejudice,129,277660,True,4249,112,2005,21,0.0,2,67.0,63.0
tt0415160,Minotaur,93,4729,False,1507,11400,2006,15,0.0,1,67.0,63.0
tt0415345,Seven Mummies,80,2504,False,5126,10729,2006,9,0.0,2,67.0,63.0
tt0415481,Alyosha Popovich and Tugarin Zmey,79,2640,True,951,10919,2004,6,0.0,5,67.0,63.0
tt0415489,American Crude,96,13335,False,296,273,2008,6,-0.35,2,67.0,63.0
tt0415679,Boy Eats Girl,80,3897,False,910,10288,2005,6,0.0,3,67.0,63.0
tt0415689,Ouija Board,120,1457,False,577,607,2004,27,0.0,2,67.0,63.0
tt0415855,Hotel,76,1545,False,1951,3773,2004,17,0.0,1,41.0,31.0
tt0415949,Keeping Up with the Steins,90,3198,False,2749,9906,2006,6,0.0,5,67.0,63.0
tt0415978,Me and You and Everyone We Know,91,36074,True,2202,4324,2005,6,0.0,7,82.0,84.0
tt0416051,Mr Fix It,93,1902,False,504,494,2006,6,0.0,3,67.0,63.0
tt0416316,Wolfhound,136,4001,False,2511,11943,2006,6,0.0,1,67.0,63.0
tt0416320,Match Point,124,213190,True,16,16,2005,6,0.0,2,77.0,81.0
tt0416991,Moolaade,124,3779,True,3650,7427,2004,24,0.0,1,67.0,63.0
tt0417011,Nerukku Ner,178,2121,True,4686,9786,1997,9,0.0,2,67.0,63.0
tt0417046,Pedersen HighSchool Teacher,123,1632,False,2926,7722,2006,4,0.0,3,67.0,63.0
tt0417385,12 and Holding,95,6878,True,1255,9360,2005,6,0.0,3,67.0,63.0
tt0417397,9th Company,139,20401,True,878,4697,2005,6,0.0,2,67.0,63.0
tt0417686,Forest of the Damned,95,1168,False,4798,10048,2005,6,0.0,4,67.0,63.0
tt0417751,Her Minor Thing,91,1704,False,2784,11273,2005,6,-0.05,3,67.0,63.0
tt0419198,The Tiger and the Snow,114,13854,True,160,1776,2005,14,0.0,5,67.0,63.0
tt0419491,Believe in Me,131,1003,True,1187,13958,2006,17,0.0,3,60.0,74.0
tt0419946,The Marine,92,13335,False,5260,5584,2006,6,0.0,2,20.0,60.0
tt0419984,Mr Woodcock,87,35777,False,1746,10398,2007,19,0.0,2,14.0,32.0
tt0419992,My Brother Nikhil,120,1255,True,4368,9964,2005,6,0.0,3,67.0,63.0
tt0420206,Summer Storm,98,13777,True,2410,4730,2004,4,0.0,2,67.0,63.0
tt0420223,Stranger Than Fiction,113,224954,True,1611,10807,2006,6,0.0,3,73.0,85.0
tt0420260,Tony Takitani,105,4481,True,2102,10882,2004,27,0.0,2,67.0,63.0
tt0420318,The Wedding,109,4336,True,5117,10634,2004,6,0.0,2,67.0,63.0
tt0420555,How Much Do You Love Me,95,6863,False,856,1257,2005,6,0.35,6,67.0,63.0
tt0420757,Man About Town,96,7884,False,833,1205,2006,6,0.0,3,38.0,29.0
tt0421051,Daniel the Wizard,81,14268,False,2625,5185,2004,6,0.0,3,67.0,63.0
tt0421082,Control,122,63891,True,1217,3489,2007,14,0.0,1,88.0,89.0
tt0421625,Istanbul Tales,99,6518,True,5464,8286,2005,28,0.0,2,67.0,63.0
tt0421715,The Curious Case of Benjamin Button,166,620624,True,73,2909,2008,6,-0.1,6,72.0,80.0
tt0421729,Big Mommas House 2,99,13335,False,4195,6723,2006,6,0.0,4,5.0,58.0
tt0421974,Sky Fighters,102,4444,False,15,8276,2005,10,0.0,2,67.0,63.0
tt0422015,The Ax,117,7901,True,325,3535,2005,10,0.0,2,67.0,63.0
tt0422093,Diary of a Mad Black Woman,116,14310,False,1822,10259,2005,6,-0.3958333333333333,6,16.0,87.0
tt0422320,Ghilli,160,13649,True,4925,3571,2004,3,0.0,1,67.0,63.0
tt0422401,Hatchet,93,30463,False,5278,10989,2006,17,0.0,1,55.0,45.0
tt0422460,2 Girls,107,1598,False,674,10997,2005,29,0.0,2,67.0,63.0
tt0422689,Madurey,145,2052,False,5287,11004,2004,24,0.0,1,67.0,63.0
tt0422779,MurderSetPieces,105,4234,False,4691,9801,2004,5,0.0,1,67.0,63.0
tt0423087,Rok Sako To Rok Lo,104,1859,False,4944,10316,2004,31,0.0,5,67.0,63.0
tt0423166,White Nights,103,1125,True,4835,10110,2003,6,0.0,2,46.0,74.0
tt0423470,Vasoolraja MBBS,160,3254,True,5285,11001,2004,8,0.0,2,67.0,63.0
tt0423853,Be Here to Love Me,99,1294,True,961,0,2004,6,0.5,5,67.0,63.0
tt0424205,Joyeux Noel,116,28972,True,1045,1692,2005,10,0.0,2,67.0,63.0
tt0424273,Electric Shadows,93,1021,True,5302,11032,2004,6,0.0,2,67.0,63.0
tt0424345,Clerks II,97,132963,True,411,393,2006,26,0.0,2,64.0,84.0
tt0424430,Crying Out Love in the Center of the World,138,3392,True,4292,8910,2004,13,0.06666666666666667,9,67.0,63.0
tt0424434,Beautiful City,98,5441,True,4997,10413,2004,25,0.85,2,67.0,63.0
tt0424435,Shake Hands with the Devil The Journey of Romeo Dallaire,90,1055,True,3379,12813,2004,6,0.0,10,67.0,63.0
tt0424565,The Wild Parrots of Telegraph Hill,83,3007,True,2120,0,2003,6,0.1,6,95.0,85.0
tt0424774,The Adventures of Sharkboy and Lavagirl 3D,93,36012,False,287,11405,2005,6,0.0,7,67.0,63.0
tt0424823,Balls of Fury,90,41924,False,1683,3137,2007,6,0.0,3,21.0,33.0
tt0424863,The Book of Revelation,118,1523,False,2364,1370,2006,6,0.0,4,69.0,42.0
tt0424992,Emmas Bliss,99,1980,True,3897,12037,2006,9,0.0,2,67.0,63.0
tt0424993,Employee of the Month,103,46821,False,1209,2061,2006,31,0.0,4,20.0,53.0
tt0425112,Hot Fuzz,121,13335,True,4247,6441,2007,5,0.25,2,91.0,89.0
tt0425210,Lucky Number Slevin,110,307322,True,500,10459,2006,22,0.3333333333333333,3,52.0,87.0
tt0425235,We Shall Overcome,109,2597,True,3132,6244,2006,31,0.0,3,67.0,63.0
tt0425321,The Yacoubian Building,165,6312,True,5039,10464,2006,6,0.0,3,67.0,63.0
tt0425333,Pardon,94,20695,True,5318,10099,2005,7,0.0,1,67.0,63.0
tt0425379,Pusher III,108,15224,True,3394,6852,2005,6,0.0,2,67.0,63.0
tt0425637,Red Cliff,288,13335,True,49,5256,2008,31,0.0,2,67.0,63.0
tt0425743,American Soldiers,103,2479,False,336,5672,2005,6,0.0,2,67.0,63.0
tt0426501,Johnny Was,93,1701,False,4991,11050,2006,6,0.0,2,67.0,63.0
tt0426578,Sophie Scholl The Final Days,120,27293,True,3495,1425,2005,5,0.0,5,67.0,63.0
tt0426596,The Take,87,1197,True,5312,10563,2004,6,0.0,2,85.0,48.0
tt0426931,August Rush,114,105990,True,3683,10728,2007,8,0.0,2,37.0,82.0
tt0427089,Confetti,100,5099,False,2124,4157,2006,14,0.0,1,57.0,48.0
tt0427152,Dinner for Schmucks,114,104580,False,471,8347,2010,5,0.0,3,42.0,42.0
tt0427229,Failure to Launch,97,13335,False,1381,2703,2006,6,-0.31666666666666665,3,23.0,52.0
tt0427309,The Great Debaters,126,57661,True,48,12674,2007,6,0.8,3,79.0,86.0
tt0427323,The Chaos Class in the Military,112,7108,False,1486,2743,2005,31,-0.1,6,67.0,63.0
tt0427582,The Method,115,10936,True,3274,6579,2005,6,0.0,2,67.0,63.0
tt0427910,Trip Out,93,1276,False,5359,11136,2005,31,0.0,2,67.0,63.0
tt0427944,Thank You for Smoking,92,217695,True,3409,11095,2005,6,0.0,4,86.0,87.0
tt0428212,All Souls Day Dia de los Muertos,88,1480,False,2250,689,2005,7,0.0,7,67.0,63.0
tt0428251,Venom,87,10012,False,1747,1376,2005,31,0.0,1,30.0,81.0
tt0428646,Hui Buh Das Schlossgespenst,103,2842,False,3060,6101,2006,5,0.0,4,67.0,63.0
tt0428870,A Moment to Remember,144,13335,True,2523,4984,2004,0,0.0,4,67.0,63.0
tt0429095,Siegfried,89,13335,False,4028,8575,2005,5,0.0,1,67.0,63.0
tt0429573,An American Haunting,83,25439,False,3774,7719,2005,6,0.0,3,14.0,36.0
tt0429591,Aquamarine,110,41176,False,604,3956,2006,1,0.0,1,51.0,61.0
tt0430239,It Waits,88,13335,False,402,438,2005,6,0.0,2,67.0,63.0
tt0430308,Get Rich or Die Tryin,117,46048,False,502,9110,2005,5,0.375,5,16.0,70.0
tt0430381,Musafir,151,1790,False,1873,9770,2004,13,0.0,1,67.0,63.0
tt0430576,The Secret Life of Words,115,12408,True,1182,1987,2005,6,-0.4,5,69.0,86.0
tt0430589,Shaadi Karke Phas Gaya Yaar,152,1232,False,4632,4196,2006,24,0.0,5,67.0,63.0
tt0430651,Survive Style 5,120,9599,True,5347,11113,2004,6,0.0,3,67.0,63.0
tt0430710,Udayananu Tharam,162,2183,True,5350,7781,2005,13,0.0,2,67.0,63.0
tt0430779,Everyones Hero,87,8635,False,911,12104,2006,6,0.0,2,42.0,44.0
tt0430912,Basic Instinct 2,114,38872,False,324,1026,2006,6,0.0,3,6.0,26.0
tt0431418,Stinger,97,13335,False,2991,11163,2005,4,0.0,1,67.0,63.0
tt0432291,The Fog,100,36406,False,4103,3905,2005,6,0.0,2,74.0,64.0
tt0433383,Good Night and Good Luck,93,96558,True,25,3875,2005,6,0.7,5,67.0,63.0
tt0433386,The Grudge 2,102,48723,False,4755,9944,2006,6,0.0,3,11.0,40.0
tt0433416,The Namesake,122,20244,True,3013,11162,2006,6,0.0,2,85.0,79.0
tt0433442,The Return,85,11908,False,2233,11169,2006,6,0.0,2,96.0,93.0
tt0434541,Macbeth,109,2194,False,4248,110,2006,3,0.0,1,80.0,64.0
tt0435434,Swing Girls,105,3916,True,4256,11190,2004,6,0.0,2,67.0,63.0
tt0435761,Toy Story 3,103,794019,True,4027,10780,2010,6,0.0,3,98.0,89.0
tt0435776,The White Diamond,88,4625,True,232,12596,2004,6,0.0,3,67.0,63.0
tt0436613,Murderball,88,10121,True,3504,11196,2005,12,0.0,1,67.0,63.0
tt0436629,New York Doll,75,1745,True,5394,0,2005,6,0.13636363636363635,3,90.0,88.0
tt0436697,The Queen,103,108033,True,219,5897,2006,6,0.0,2,96.0,62.0
tt0436971,Why We Fight,98,9962,True,2158,4224,2005,6,0.0,3,78.0,88.0
tt0437459,Rollin with the Nines,96,1171,False,4990,10394,2006,6,0.0,4,67.0,63.0
tt0437954,Virgin Territory,97,7847,False,2535,5013,2007,6,0.0,2,67.0,63.0
tt0438052,The Gene Generation,96,2722,False,4685,13391,2007,5,0.0,3,67.0,63.0
tt0438205,Mad Hot Ballroom,105,3458,True,5403,11227,2005,24,-0.1875,3,84.0,83.0
tt0438427,Side Effects,90,1111,False,5402,11213,2005,6,0.0,2,82.0,70.0
tt0438486,Ten til Noon,83,1295,False,3850,6276,2006,18,0.0,3,67.0,63.0
tt0439533,Dead Leaves,55,3860,True,2109,12597,2004,6,-0.2,2,67.0,63.0
tt0439615,Horrors of War,99,1126,False,3485,7754,2006,6,0.0,3,67.0,63.0
tt0439714,Mumbai Express,152,1116,False,3729,3610,2005,12,0.0,2,67.0,63.0
tt0439817,The Sun,110,2792,True,3771,12344,2005,6,0.0,2,67.0,63.0
tt0439876,What Love Is,93,13335,False,2754,5463,2007,6,0.5,3,15.0,55.0
tt0439884,A World Without Thieves,113,13335,True,1560,9103,2004,6,0.0,4,67.0,63.0
tt0440963,The Bourne Ultimatum,115,619929,True,1835,5241,2007,6,0.0,3,92.0,91.0
tt0441117,Balance and Movement,94,1055,False,4756,9945,2005,6,0.0,3,67.0,63.0
tt0441297,Habana Blues,115,13335,True,4299,8923,2005,28,0.0,2,67.0,63.0
tt0441611,Coma,84,1338,False,5419,11257,2004,20,-0.1,1,81.0,66.0
tt0441773,Kung Fu Panda,92,443161,True,3837,11490,2008,13,0.0,3,87.0,83.0
tt0442286,The Hidden Blade,132,6584,True,4258,10216,2004,8,-0.16666666666666666,3,84.0,84.0
tt0443295,Yours Mine  Ours,88,13335,False,1800,1718,2005,10,0.0,3,6.0,51.0
tt0443431,Another Gay Movie,92,8970,False,3828,4353,2006,6,0.4166666666666667,3,40.0,62.0
tt0443455,Brand Upon the Brain,95,3507,True,2681,8166,2006,31,0.0,4,67.0,63.0
tt0443527,The Hamiltons,86,8655,False,4767,10955,2006,6,0.0,2,67.0,63.0
tt0443584,Melissa P,100,6463,False,1856,10831,2005,9,0.0,2,67.0,63.0
tt0443649,10000 BC,109,128668,False,71,4625,2008,5,0.0,2,8.0,37.0
tt0443708,Page 3,139,13335,True,4618,10189,2005,10,0.0,2,67.0,63.0
tt0443737,Death Trance,89,1844,False,5239,10915,2005,6,0.0,2,67.0,63.0
tt0444505,Torrente 3 El protector,91,5736,False,3643,7412,2005,7,0.0,4,67.0,63.0
tt0444840,Humko Deewana Kar Gaye,155,4087,False,2231,14241,2006,27,0.0,4,67.0,63.0
tt0444849,Karam,117,13335,False,5008,9965,2005,13,0.0,1,67.0,63.0
tt0445336,You the Living,95,15207,True,635,737,2007,6,0.0,3,67.0,63.0
tt0445506,Peacock,136,1021,True,1855,11275,2005,6,0.0,1,67.0,63.0
tt0445570,By the Pricking of My Thumbs,105,1158,False,3943,8118,2005,10,0.0,6,67.0,63.0
tt0445691,Salvador Puig Antich,134,3275,True,2069,11312,2006,5,0.0,3,67.0,63.0
tt0445990,Invincible,105,68930,True,1219,9277,2006,10,0.0,1,72.0,73.0
tt0446055,The Trials of Darryl Hunt,106,1052,True,3832,7944,2006,6,0.0,5,100.0,88.0
tt0446312,The 2 Sides of the Bed,104,1372,False,2766,7444,2005,7,0.0,6,67.0,63.0
tt0446313,Dragon Heat,110,1589,False,2516,9863,2005,28,0.0,2,67.0,63.0
tt0446476,Storm,110,2676,False,3004,5990,2005,31,0.0,1,67.0,63.0
tt0446719,Isolation,95,7164,False,3095,6166,2005,14,0.0,1,64.0,35.0
tt0448134,Sunshine,107,243182,True,175,3157,2007,6,0.0,1,76.0,73.0
tt0449059,Little Miss Sunshine,101,458921,True,1545,10780,2006,5,-0.1875,3,91.0,91.0
tt0449159,15 Park Avenue,116,13335,True,646,769,2005,29,0.0,3,67.0,63.0
tt0449393,Siren,87,1913,False,2292,8304,2006,5,0.0,1,67.0,63.0
tt0449471,Catacombs,92,8664,False,1494,2690,2007,31,0.0,1,67.0,63.0
tt0449487,Passengers,93,36161,False,506,1906,2008,5,0.0,1,31.0,63.0
tt0449573,California Dreamin,155,13335,True,3042,10078,2007,6,0.0,2,67.0,63.0
tt0449662,Tu pa tam,92,1124,True,5449,11302,2004,13,0.0,3,67.0,63.0
tt0449994,Jodhaa Akbar,213,31642,True,1812,15043,2008,24,0.0,2,75.0,78.0
tt0450188,La Vie En Rose,140,85321,True,1278,2225,2007,31,0.6,4,67.0,63.0
tt0450259,Blood Diamond,143,524580,True,315,11717,2006,0,0.0,2,63.0,90.0
tt0450336,Blood Creek,90,12081,False,292,11091,2009,6,0.0,2,43.0,30.0
tt0450345,The Wicker Man,102,66553,False,257,7458,2006,6,0.0,3,15.0,17.0
tt0450405,Cirque du Freak The Vampires Assistant,119,44555,False,4174,11116,2009,10,0.0,6,38.0,42.0
tt0450426,Gallipoli,114,1930,True,4947,10321,2005,14,0.0,1,91.0,83.0
tt0450506,Suburban Mayhem,95,1457,False,1782,11445,2006,13,0.0,2,67.0,63.0
tt0451069,The Gospel,105,2191,False,1922,3705,2005,6,0.0,2,32.0,75.0
tt0451094,Lady Vengeance,115,76244,True,3183,14255,2005,9,0.0,2,67.0,63.0
tt0451102,The Lost,119,2722,False,4446,10865,2006,6,0.0,2,83.0,62.0
tt0451134,Mustang Sally,85,1422,False,2386,4703,2006,28,0.0,2,67.0,63.0
tt0451787,Kyon Ki,160,4030,False,3311,1849,2005,31,0.0,2,67.0,63.0
tt0452039,Mind Game,103,9096,True,2961,10600,2004,5,-0.4,2,100.0,93.0
tt0452580,A Year Ago in Winter,129,1568,True,2593,11366,2008,5,0.0,5,67.0,63.0
tt0452598,Cheaper by the Dozen 2,94,57224,False,3663,1690,2005,12,0.0,5,6.0,57.0
tt0452625,Good Luck Chuck,101,88736,False,1968,12327,2007,6,0.7,3,5.0,57.0
tt0452694,The Time Travelers Wife,107,146516,True,3629,11364,2009,6,0.0,4,38.0,59.0
tt0453494,Hoot,95,8224,False,3701,3883,2006,17,0.0,1,26.0,54.0
tt0453729,Iqbal,132,16564,True,2420,14986,2005,24,0.0,1,67.0,63.0
tt0454065,The Aerial,99,4205,True,3567,7249,2007,14,0.0,2,67.0,63.0
tt0454776,Amazing Grace,118,24543,True,136,9616,2006,6,0.6000000000000001,2,99.0,81.0
tt0454879,Journey to the End of the Night,88,2567,False,4514,9348,2006,6,0.0,7,67.0,63.0
tt0454932,Roman,92,1388,False,810,9205,2006,21,0.0,1,67.0,63.0
tt0455115,H6 Diario de un asesino,92,1034,False,4540,3167,2005,31,0.0,5,67.0,63.0
tt0455116,Seoul Raiders,95,1065,False,1112,11381,2005,21,0.0,2,67.0,63.0
tt0455499,Garfield A Tail of Two Kitties,82,41517,False,2010,2285,2006,6,0.0,6,11.0,43.0
tt0455584,The Kovak Box,102,4080,False,2937,3550,2006,6,0.0,3,67.0,63.0
tt0455590,The Last King of Scotland,123,182099,True,2671,15117,2006,6,0.0,5,87.0,89.0
tt0455612,Madeas Family Reunion,107,11171,False,4906,10259,2006,6,0.0,3,26.0,94.0
tt0455829,Vettaiyaadu Vilaiyaadu,174,7262,True,4518,9834,2006,24,0.0,2,67.0,63.0
tt0455857,When a Stranger Calls,87,13335,False,4185,8500,2006,6,0.0,4,9.0,44.0
