tconst,Unnamed: 0,primaryTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt1014774,5599,A Shine of Rainbows,2009,,101,2274.0,True,nm0765225,nm3295337
tt1016268,5606,Enron: The Smartest Guys in the Room,2005,,110,17975.0,True,nm0316795,nm1646482
tt1020885,5617,Vámpiré Killérs,2009,,86,19961.0,False,nm0165616,nm2013358
tt10332854,5656,Álớné,2020,,81,1027.0,False,nm7812130,nm7500575
tt1033575,5659,The Descendants,2004,2011,115,237807.0,True,nm0668247,nm2655611
tt1039989,5676,Sunday,2008,,135,2713.0,False,nm1460159,nm1112260
tt1048144,5693,Andaleeb El Dokki,2008,,97,1158.0,False,nm1671974,nm1637154
tt10515086,5698,The Blue Elephant 2,2019,,130,9285.0,True,nm1441566,nm6211716
tt1068773,5742,Detective Conan: Captured in Her Eyes,2000,,100,2355.0,True,nm1829961,nm2001361
tt10731768,5750,Swéét Girl,2021,,110,27654.0,False,nm1892926,nm0252155
tt1079980,5765,Death in Love,2008,,97,1110.0,False,nm0945026,nm0945026
tt1082007,5767,Italians,2009,,116,1163.0,False,nm0894787,nm2281534
tt1085799,5775,"Chaos, This Is",2007,,124,2000.0,True,nm0950352,nm0008160
tt1086216,5776,Úncértáinty,2008,,101,6516.0,False,nm0796915,nm0796915
tt10895576,5788,Mimi,2021,,132,34291.0,True,nm2590164,nm4169405
tt10919240,5796,Malik,2021,,162,11194.0,True,nm3525879,nm3525879
tt10949778,5806,100 Dáys tớ Livé,2019,,90,4155.0,False,nm10983109,nm10983109
tt10958102,5811,Our Scripted Life,2020,,88,4179.0,False,nm1468584,nm6289345
tt10962368,5812,Things Heard & Seen,2021,,121,27919.0,False,nm0075849,nm0700301
tt10991188,5818,World Famous Lover,2020,,154,2920.0,False,nm6662527,nm6662527
tt1104006,5829,Walled In,2009,,91,0.0,False,nm0660707,nm0660707
tt11112526,5843,Indoo Ki Jawani,2004,2020,119,6022.0,False,nm4800083,nm4800083
tt1113829,5845,George Harrison: Living in the Material World,2011,,208,11243.0,True,nm0000217,\N
tt11161374,5850,Beyond the Law,2019,,89,2830.0,False,nm4097598,nm2948793
tt11173106,5854,Sufna,2020,,144,1761.0,True,nm6054966,nm6054966
tt11193002,5858,The Stranger by the Beach,2004,2020,59,0.0,True,nm4186854,nm4186854
tt1120897,5861,Dhan Dhana Dhan Goal,2007,,167,2505.0,False,nm1892252,nm0003939
tt1122614,5864,Ánd Évérything Is Gớing Finé,2010,,89,1199.0,True,nm0001752,\N
tt11276598,5879,Pets United,2019,,89,2506.0,False,nm0459996,nm1075038
tt11286314,5881,Don't Look Up,2021,,138,2005.0,True,nm0570912,nm1998503
tt1131724,5896,2:22,2017,,98,22194.0,False,nm0192984,nm2914162
tt1133995,5908,The Way of War,2004,2009,90,2632.0,False,nm1643006,nm1776856
tt11358166,5914,Sớmé Kind ớf Héávén,2020,,83,1962.0,True,nm4565262,\N
tt1135941,5915,Morgan Pålsson - världsreporter,2008,,84,0.0,False,nm2054189,nm1169541
tt11388580,5924,Miss Americana,2020,,85,18275.0,True,nm5300836,\N
tt11394182,5930,Feels Good Man,2020,,92,4209.0,True,nm9335192,nm1704972
tt1146320,5943,Mutants,2009,,95,0.0,False,nm1847711,nm1498956
tt11464826,5944,Thé Sớciál Dilémmá,2020,,94,76419.0,True,nm2341611,nm2341611
tt11505692,5950,Stay Out of the F**king Attic,2020,,80,1018.0,False,nm2637625,nm1266000
tt1160368,5983,12 Rounds,2009,,108,28395.0,False,nm0001317,nm2896816
tt1164999,5995,Biutiful,2010,,148,88994.0,True,nm0327944,nm1481172
tt1170399,6005,C Kkompany,2008,,127,1086.0,False,nm1966139,nm1966139
tt1174041,6015,Me and Mrs. Khanna,2009,,109,0.0,False,nm2898003,nm2898003
tt1179891,6031,My Blớớdy Váléntiné,2009,,101,55729.0,False,nm0527261,nm0589357
tt1186371,6045,The Storm Warriors,2009,,111,1737.0,False,nm0659380,nm1173525
tt1186803,6046,An Empress and the Warriors,2008,,99,3959.0,False,nm0155642,nm0161159
tt1187043,6048,3 Idiots,2004,2009,170,373012.0,True,nm0386246,nm2746459
tt1189340,6055,The Lincoln Lawyer,2011,,118,227284.0,True,nm1026778,nm0175093
tt11924476,6060,A Werewolf in England,2020,,84,1962.0,False,nm6840460,nm6840460
tt1193507,6062,My Own Love Song,2010,,102,1738.0,False,nm0196860,nm0196860
tt1194612,6066,Into Eternity: A Film for the Future,2010,,75,2994.0,True,nm1378517,nm2939945
tt12013758,6078,Caught by a Wave,2021,,99,1131.0,False,nm2281806,nm2281806
tt1202222,6079,Liés & Illúsiớns,2009,,93,2979.0,False,nm0847749,nm2988644
tt1210106,6092,St Trinian's 2: The Legend of Fritton's Gold,2009,,106,8278.0,False,nm0859877,nm2227956
tt1223236,6111,African Cats,2011,,89,6407.0,True,nm0288144,nm1630422
tt1227378,6116,"Fat, Sick & Nearly Dead",2010,,97,8658.0,True,nm0257373,nm3759665
tt1229366,6119,Life Partner,2009,,138,1310.0,False,nm0415514,nm1182352
tt1230206,6124,Slaughter,2009,,96,0.0,False,nm1380330,nm0519210
tt1234542,6132,Thé Lást Flight,2009,,98,1149.0,False,nm0237876,nm0913966
tt1235448,6134,The Thaw,2004,2009,94,11856.0,False,nm1721795,nm1734501
tt1241325,6152,Ớbjéctifiéd,2009,,75,3602.0,True,nm1216753,\N
tt1242527,6157,At World's End,2009,,95,1689.0,False,nm0421716,nm0421314
tt1242881,6158,Snớw Whité ánd Rússián Réd,2009,,108,1913.0,False,nm0958561,nm0958561
tt12607910,6181,Black Is King,2004,2020,85,8617.0,False,nm6483324,nm9933959
tt1263757,6188,Männersache,2009,,90,1007.0,False,nm0005846,nm0850094
tt1264115,6189,The Trial,2010,,101,1488.0,False,nm1088868,nm2180903
tt1264904,6191,Little Nicholas,2009,,91,12927.0,True,nm1016687,nm1046729
tt1286537,6239,"Food, Inc.",2004,2008,94,50709.0,True,nm0448422,nm0731324
tt1288461,6242,Gurren Lagann the Movie: Childhood's End,2008,,112,1555.0,True,nm0408043,\N
tt1290138,6248,Frank & Lola,2016,,88,5911.0,False,nm0743676,nm0743676
tt13067292,6274,Rớgúé Hớstágé,2021,,93,1770.0,False,nm0444870,nm2721274
tt1307442,6276,Blue Dream,2013,,90,1322.0,False,nm0368693,nm0950123
tt1319722,6298,A Little Help,2004,2010,105,3346.0,False,nm0919352,nm0919352
tt1320261,6301,Gulliver's Travels,2010,,85,0.0,False,nm1224299,nm0842605
tt1320291,6302,Thé Rééf,2010,,94,18662.0,False,nm0871188,nm0871188
tt1334260,6327,Never Let Me Go,2010,,103,141899.0,True,nm0738796,nm0307497
tt1340107,6338,In a Better World,2010,,118,39566.0,True,nm0081540,nm0630955
tt13458600,6355,Emicida: AmarElo - It's All for Yesterday,2020,,89,1371.0,True,nm9792122,\N
tt1366687,6383,No Love in the City,2009,,84,1626.0,False,nm0049592,nm3424663
tt1368440,6386,Branded,2012,,112,9065.0,False,nm1972793,nm1856884
tt1376213,6401,Thé Ádvéntúrér: Thé Cúrsé ớf thé Midás Bớx,2013,,100,6515.0,False,nm0628146,nm2239151
tt1388441,6412,Mugavari,2004,2000,156,1237.0,True,nm1922191,nm1922191
tt1391137,6418,Why Did I Get Married Too?,2010,,121,9523.0,False,nm1347153,nm1347153
tt1409004,6451,Bloomington,2010,,83,5152.0,False,nm0136631,nm0136631
tt1420558,6463,Mélánchớlié dér Éngél,2009,,158,1141.0,False,nm2112806,nm2112806
tt1429392,6477,Small Town Murder Songs,2004,2010,75,2923.0,False,nm1424878,nm1424878
tt14372240,6494,The Year Earth Changed,2021,,48,3323.0,True,nm1592239,\N
tt1467391,6531,Spanish Movie,2004,2009,83,2858.0,False,nm1027519,nm1666083
tt14781176,6540,The 8th Night,2021,,115,2696.0,False,nm10924776,nm10924776
tt1483821,6548,Asal,2010,,135,0.0,False,nm1701267,\N
tt1486185,6554,Red Riding Hood,2011,,100,110549.0,False,nm0362566,nm0424901
tt1490017,6562,Thé Légớ Mớvié,2014,,100,338129.0,True,nm0588087,nm0247653
tt1498858,6570,Ớcéán Héávén,2010,,96,2526.0,True,nm1249411,nm1249411
tt1504320,6579,The King's Speech,2010,,118,660701.0,True,nm0393799,nm0782436
tt1513713,6590,Love in Another Language,2009,,98,0.0,True,nm2079185,nm2415920
tt1527211,6613,Toyour elzalam,1995,,109,1247.0,True,nm0032714,nm1431644
tt1540128,6637,Playing for Keeps,2012,,105,0.0,False,nm0610831,nm0289219
tt1562563,6662,Jérúsálém Cớúntdớwn,2011,,85,1323.0,False,nm1880561,nm0924684
tt1565064,6669,In Montauk,2012,,69,5031.0,True,nm0191920,nm0191920
tt1568334,6677,The Tillman Story,2010,,94,5204.0,True,nm0052737,nm0598531
tt1568929,6681,The Mooring,2012,,90,1101.0,False,nm0936780,nm0936780
tt15767726,6692,Ram Asur,2021,,132,1109.0,True,nm13064377,nm13064377
tt1588170,6711,I Saw the Devil,2010,,144,122092.0,True,nm0453518,nm0453518
tt1602479,6732,Love in a Puff,2010,,104,0.0,True,nm1001051,nm1001051
tt1620933,6764,Paan Singh Tomar,2012,,135,35216.0,True,nm0223606,nm0223606
tt1622991,6769,Inféctéd,2013,,95,1162.0,False,nm0161870,nm1234152
tt1640486,6788,Insidé Ớút,2011,,93,1770.0,False,nm0541703,nm4046433
tt1646973,6793,The Silent House,2010,,86,7724.0,False,nm3889354,nm4052716
tt1650536,6804,Türkisch für Ánfängér,2012,,105,8509.0,False,nm1480916,nm3898097
tt1678051,6851,Soldiers of Fortune,2004,2012,94,7273.0,False,nm5091074,nm1026596
tt1682181,6857,Bully,2011,,99,10226.0,True,nm1097276,nm1097276
tt1686039,6863,Act of Vengeance,2004,2010,119,14931.0,False,nm1749449,nm1749449
tt1692928,6868,The Last Lions,2011,,88,4148.0,True,nm0431049,nm0431049
tt1693843,6869,Poolboy: Drowning Out the Fury,2011,,90,2288.0,False,nm1085012,nm0666388
tt1698648,6874,Girl Most Likely,2012,,103,15234.0,False,nm0700301,nm1180348
tt1705772,6882,Mankatha,2011,,155,14218.0,True,nm1862815,nm1862815
tt1715210,6900,Time of Eve,2010,,106,3623.0,True,nm3602074,nm3602074
tt1727523,6922,My Ámityvillé Hớrrớr,2012,,88,1932.0,False,nm2669198,nm2669198
tt1728179,6924,Paranormal Activity 2: Tokyo Night,2010,,90,4799.0,False,nm1856772,nm2305431
tt1753549,6945,Buck,2011,,88,3272.0,True,nm4137350,\N
tt1753640,6947,Crook: It's Good to Be Bad,2010,,121,2080.0,False,nm1887138,nm1802377
tt1764614,6960,The Curse of Styria,2014,,99,4745.0,False,nm1733053,nm0494257
tt1772250,6965,The Hidden Face,2011,,97,41122.0,True,nm1223381,nm1523747
tt1780798,6974,Clớwn,2014,,100,23333.0,False,nm1218281,nm1218281
tt1784575,6983,The Parade,2011,,115,11842.0,True,nm0236729,nm0236729
tt1791681,6993,Treehouse,2014,,100,2261.0,False,nm2408930,nm4111194
tt1794886,6997,Nobel's Last Will,2012,,90,2749.0,False,nm0282425,nm0647284
tt1796603,6998,The Best Movie 3-DE,2011,,105,1069.0,False,nm2910439,nm2152569
tt1806954,7010,Lost Christmas,2011,,89,1355.0,True,nm0370510,nm0517539
tt1807958,7014,"Mán, Chicks Áré Júst Différént",2011,,90,0.0,False,nm0467666,nm0467666
tt1815782,7024,The Crown Jewels,2011,,120,2688.0,False,nm0501281,nm0501281
tt1824904,7036,95érs: Échớés,2013,,96,1061.0,False,nm3037539,nm4296727
tt1826593,7040,Avalon,2011,,79,1191.0,False,nm1490822,nm1490822
tt1826603,7041,Asmaa,2011,,96,4369.0,True,nm1782844,nm1782844
tt1853728,7073,Django Unchained,2012,,165,1448177.0,True,nm0000233,nm0000233
tt1854513,7075,Blancanieves,2012,,104,10796.0,True,nm0074311,nm0342303
tt1869345,7098,Contratiempo,2004,2011,83,1686.0,True,nm1740286,nm1109908
tt1879032,7105,Ráptúré-Pálớớzá,2013,,85,11784.0,False,nm0585452,nm0558533
tt1881002,7106,Maggie,2015,,95,0.0,False,nm3918746,nm4401747
tt1906329,7125,As Cool as I Am,2013,,92,5283.0,False,nm0562470,nm1552063
tt1932767,7149,What Maisie Knew,2012,,99,27439.0,True,nm0569166,nm0416556
tt1934452,7150,Realms,2004,2017,90,1175.0,False,nm1809616,nm0838630
tt1937092,7160,Always Kabhi Kabhi,2011,,126,1336.0,False,nm1835066,nm4469464
tt1947998,7169,Dear God No!,2011,,81,1710.0,False,nm0081023,nm0081023
tt1949605,7171,Who Gets the Dog?,2004,2016,95,1399.0,False,nm1428204,nm1626406
tt1957938,7178,Narcopolis,2015,,96,1824.0,False,nm2950998,nm2950998
tt1959490,7179,Noah,2014,,138,250149.0,False,nm0004716,nm0359504
tt1966359,7184,Fáthér Figúrés,2017,,113,19292.0,False,nm0003394,nm3675159
tt1966385,7185,City of Tiny Lights,2016,,110,2348.0,False,nm0871428,nm1442240
tt1980219,7192,Furious,2011,,93,1320.0,False,nm0775090,nm0676577
tt1981107,7194,The Young and Prodigious T.S. Spivet,2013,,105,17892.0,True,nm0000466,nm2916565
tt1988573,7198,Trap.com,2011,,95,1980.0,False,nm0023207,nm1149945
tt1990352,7202,The Island President,2011,,101,0.0,True,nm0791556,\N
tt2014338,7224,Side by Side,2012,,99,13343.0,True,nm0447863,nm0447863
tt2028530,7229,Paradise Lost 3: Purgatory,2004,2011,121,9901.0,True,nm0802501,\N
tt2044774,7242,The High,1985,,118,1941.0,True,nm0008157,nm2697482
tt2056692,7249,Adventures of Serial Buddies,2011,,91,2270.0,False,nm1913510,nm1913510
tt2064816,7260,"I, Me aur Main",2013,,108,1880.0,False,nm1121180,nm0080157
tt2071491,7268,Júrássic Shárk,2012,,75,4324.0,False,nm1448482,nm2784796
tt2081438,7283,Zombie Massacre,2013,,87,1811.0,False,nm2650383,nm7936137
tt2082180,7284,Always,2004,2011,108,9347.0,True,nm0814271,nm5587369
tt2091325,7296,Bad Johnson,2014,,88,5037.0,False,nm1428204,nm4307852
tt2094767,7298,August 8,2012,,120,2308.0,False,nm0265747,nm0265747
tt2102496,7301,Cabin Fever 3: Patient Zero,2014,,91,7507.0,False,nm1543846,nm0908411
tt2106675,7307,ThanksKilling 3,2012,,99,1025.0,False,nm2006573,nm2631847
tt2113007,7317,Michael Jackson: the Life of an Icon,2011,,149,1225.0,True,nm4775772,\N
tt2114440,7319,Musallat 2: Lanet,2011,,82,1895.0,False,nm2201450,nm2201450
tt2151915,7344,A Story of Yonosuke,2012,,160,1871.0,True,nm3255587,nm3398768
tt2166214,7348,Khiladi 786,2012,,141,0.0,False,nm2411665,nm0720252
tt2167202,7349,Getaway,2013,,90,23960.0,False,nm0813309,nm5091462
tt2179121,7366,What's in a Name?,2012,,109,16047.0,True,nm0478799,nm0478799
tt2180411,7372,Into the Woods,2014,,125,137634.0,False,nm0551128,nm0487567
tt2186731,7381,Department,2012,,141,0.0,False,nm0890060,nm3406353
tt2191701,7388,Grown Ups 2,2013,,101,147958.0,False,nm0240797,nm0379056
tt2191721,7389,Jodi Breakers,2012,,127,0.0,False,nm1462820,nm2016161
tt2215151,7416,Inequality for All,2013,,89,6793.0,True,nm0466428,\N
tt2232578,7434,Canopy,2004,2013,84,1071.0,False,nm1462005,nm1462005
tt2247566,7452,Kánớ,2014,,185,2284.0,True,nm2208579,nm0917669
tt2268433,7468,End of a Gun,2016,,96,1819.0,False,nm0915394,nm0915394
tt2297164,7494,Doomsday Book,2012,,115,3343.0,False,nm1941507,nm1941507
tt2309260,7506,The Gallows,2015,,81,20189.0,False,nm4000389,nm4000389
tt2321341,7519,Hớúsé ớf Bớdiés,2013,,79,6352.0,False,nm2157767,nm4880608
tt2325517,7524,Almost Human,2013,,80,3208.0,False,nm3976308,nm3976308
tt2352488,7546,Interior. Leather Bar.,2013,,60,2521.0,False,nm1953841,nm1953841
tt2357770,7548,Áll thé Wildérnéss,2014,,85,1455.0,False,nm5237337,nm5237337
tt2357788,7549,Bridegroom,2013,,80,0.0,True,nm0089124,nm0089124
tt2359427,7555,Linsanity,2013,,89,1967.0,True,nm1456609,nm0835075
tt2366450,7563,Stories We Tell,2012,,108,13009.0,True,nm0001631,nm0689574
tt2366608,7564,Lost River,2014,,95,17844.0,False,nm0331516,nm0331516
tt2370228,7571,All I Need,2016,,85,1241.0,False,nm3344353,nm3344353
tt2371158,7573,Secrets of War,2014,,95,1905.0,True,nm0007071,nm3623929
tt2378191,7585,The Haunting of Helena,2012,,84,4959.0,False,nm2551786,nm1538324
tt2396701,7609,Thé Háúnting ớf Wháléy Hớúsé,2012,,89,0.0,False,nm0695977,nm0695977
tt2403961,7621,The 7th Floor,2013,,88,5799.0,False,nm0025538,nm0994620
tt2411144,7629,Thé Qúéén ớf Spáin,2016,,128,1918.0,False,nm0874096,nm0874096
tt2415372,7631,"Inner Worlds, Outer Worlds",2012,,122,1994.0,True,nm5289825,nm5289825
tt2418372,7638,Abuse of Weakness,2013,,105,1086.0,False,nm0106924,nm0106924
tt2467046,7663,Left Behind,2014,,110,38769.0,False,nm0002184,nm1146036
tt2471640,7666,The Mountain,2012,,90,21112.0,True,nm3809021,nm3809021
tt2503954,7682,Broken Horses,2004,2015,101,2178.0,False,nm0006765,nm0430785
tt2504640,7684,Gárm Wárs: Thé Lást Drúid,2014,,92,1328.0,False,nm0651900,nm3256781
tt2510874,7690,Yamla Pagla Deewana 2,2013,,154,1891.0,False,nm0803350,nm5627349
tt2513092,7692,The Monkey's Paw,2013,,91,2537.0,False,nm0799693,nm2621214
tt2521404,7694,The Book of Esther,2013,,90,1064.0,False,nm0924684,nm2295482
tt2570738,7719,White Reindeer,2013,,82,1126.0,False,nm1384462,nm1384462
tt2582802,7731,Whiplash,2014,,106,776642.0,True,nm3227090,nm3227090
tt2585208,7733,Louis Theroux: Law and Disorder in Philadelphia,2008,,60,1022.0,True,nm5887182,nm0857621
tt2625598,7753,Living on One Dollar,2013,,56,4765.0,True,nm5460180,\N
tt2690160,7770,Poseidon Rex,2013,,81,1465.0,False,nm0504495,nm1878140
tt2725076,7787,Twớ Wáys Hớmé,2019,,92,3641.0,True,nm0897105,nm3022732
tt2751310,7793,Séx Éd,2014,,92,5300.0,False,nm1690967,nm5620591
tt2752724,7794,Money for Nothing: Inside the Federal Reserve,2004,2013,104,1019.0,True,nm1088762,nm1088762
tt2771200,7801,Beauty and the Beast,2017,,129,292100.0,True,nm0174374,nm3343855
tt2794596,7808,El-Cin,2013,,106,0.0,False,nm2133921,nm2133921
tt2852470,7830,The Missing Picture,2013,,92,3250.0,True,nm0659454,nm5656820
tt2861532,7834,A Wolf at the Door,2013,,101,3876.0,True,nm2036500,nm2036500
tt2866360,7836,Coherence,2013,,89,119867.0,True,nm0126096,nm1178832
tt2882328,7841,Ugly,2013,,128,0.0,True,nm0440604,nm4731845
tt2900624,7850,All Hallows' Eve,2013,,83,6668.0,False,nm2093171,nm2093171
tt2924392,7866,Higher Power,2018,,93,4169.0,False,nm2048913,nm2048913
tt2948372,7880,Soul,2020,,100,287996.0,True,nm0230032,nm5358492
tt2967226,7887,Killing Hasselhoff,2017,,80,2592.0,False,nm0335337,nm2094090
tt3004746,7904,The 11th Hour,2014,,97,1760.0,False,nm0605186,nm0605186
tt3029558,7911,Rurouni Kenshin Part II: Kyoto Inferno,2014,,138,15608.0,True,nm3311094,nm3311094
tt3056436,7929,Máán Káráté,2014,,153,1556.0,False,nm5801106,nm1436693
tt3060492,7932,Before I Disappear,2014,,93,9478.0,True,nm0159900,nm0159900
tt3103576,7951,Love Is the Perfect Crime,2013,,110,2034.0,False,nm0488623,nm0488626
tt3129484,7966,Master of the Universe,2013,,88,1152.0,True,nm1519249,nm1519249
tt3159564,7984,My World,2013,,100,5246.0,True,nm0951309,nm5919046
tt3165630,7985,Thé Bénéfáctớr,2015,,93,0.0,False,nm3005627,nm3005627
tt3175438,7989,Asmodexia,2014,,81,1201.0,False,nm4787750,nm1557873
tt3189256,8001,Om,1995,,150,3111.0,True,nm1962192,nm1962192
tt3201722,8007,Lúmbérjáck Mán,2015,,105,1288.0,False,nm1774345,nm1774622
tt3212568,8010,Beltracchi: The Art of Forgery,2014,,93,1836.0,True,nm1920707,nm1920707
tt3213512,8011,Roseville,2013,,120,1265.0,False,nm4364862,nm5972428
tt3229488,8017,Bớớné: Thé Bớúnty Húntér,2017,,86,4527.0,False,nm0456239,nm1508002
tt3263996,8032,The Overnighters,2014,,102,2431.0,True,nm0608999,nm0608999
tt3280262,8040,Cult of Chucky,2017,,91,23433.0,False,nm0238841,nm0238841
tt3289712,8045,Jenny's Wedding,2015,,94,11001.0,False,nm0232858,nm0232858
tt3319508,8060,Shé's Béáútifúl Whén Shé's Ángry,2014,,92,1568.0,True,nm0233482,\N
tt3328720,8066,Playing Doctor,2014,,95,1371.0,False,nm0678450,nm6807223
tt3387542,8083,The Forest,2016,,93,41738.0,False,nm4941030,nm2406892
tt3395908,8088,Saa'a wi Nos,2012,,87,0.0,True,nm1671974,nm4887430
tt3398048,8090,Tevar,2015,,157,3134.0,False,nm2279430,nm6507373
tt3417422,8102,Drishyam,2013,,160,38709.0,True,nm2572228,nm2572228
tt3495030,8140,Dum Laga Ke Haisha,2015,,110,19184.0,True,nm2680506,nm2680506
tt3501416,8148,Assassination,2015,,140,6601.0,True,nm1569807,nm5225567
tt3512606,8156,Devil Within,2019,,83,1380.0,False,nm2840629,nm3194539
tt3541262,8174,The Admiral: Roaring Currents,2014,,128,0.0,True,nm3482943,nm3482943
tt3546114,8177,Anatomy of a Love Seen,2014,,80,2545.0,False,nm3742962,nm3742962
tt3569356,8198,Not Cool,2014,,93,0.0,False,nm3507289,nm3111149
tt3572132,8200,Ju-on: The Beginning of the End,2014,,91,1455.0,False,nm0643696,nm0406772
tt3584354,8204,Man Vs.,2015,,84,3015.0,False,nm2002381,nm0584221
tt3598648,8209,3 Türken & ein Baby,2015,,95,1709.0,False,nm1014347,nm0923184
tt3628584,8226,Barbershop: The Next Cut,2016,,111,14938.0,False,nm0002700,nm0114197
tt3646946,8230,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa,2015,,120,1790.0,True,nm2013928,nm4697729
tt3671542,8237,Hớlding thé Mán,2015,,127,12046.0,True,nm0035462,nm8073660
tt3674140,8238,The Salt of the Earth,2014,,110,21042.0,True,nm2081382,nm6514669
tt3679060,8242,Dishoom,2004,2016,124,0.0,False,nm2539328,nm4990507
tt3683702,8245,Fugly,2014,,134,1053.0,False,nm1294647,nm0474875
tt3695244,8251,WARx2,2014,,117,2141.0,True,nm6457171,nm6457171
tt3703148,8258,Christmas Eve,2015,,95,0.0,False,nm0205199,nm5469452
tt3771510,8295,Demon Tongue,2016,,85,2023.0,False,nm1455120,nm2455665
tt3811986,8311,Úné fámillé à lớúér,2015,,97,1981.0,False,nm0025534,nm1909070
tt3833520,8326,Jack of the Red Hearts,2015,,102,2094.0,True,nm0342037,nm3478913
tt3835608,8328,Oohalu Gusagusalade,2014,,128,1441.0,True,nm4015380,nm4015380
tt3882074,8344,The Eagle Huntress,2004,2016,87,3845.0,True,nm6646390,\N
tt3896198,8351,Gúárdiáns ớf thé Gáláxy Vớl. 2,2017,,136,622434.0,True,nm0348181,nm0562554
tt3899262,8352,Cybớrg X,2016,,90,2114.0,False,nm4283294,nm4283294
tt3900796,8353,Temps,2016,,95,0.0,False,nm2024044,nm0072093
tt3902698,8355,Rey Gitano,2015,,112,1194.0,False,nm0048056,nm0048056
tt3921852,8366,Barbie and the Secret Door,2014,,81,1221.0,False,nm1746859,nm0389830
tt3949952,8367,Alison,2016,,80,1080.0,True,nm1148097,nm1148097
tt3952108,8368,The Dead Room,2015,,80,4362.0,False,nm1320215,nm1320215
tt3970854,8378,The Perfect Dictatorship,2014,,143,5202.0,True,nm0261840,nm0760092
tt4041476,8405,Ultimate Justice,2017,,93,1489.0,False,nm4258146,nm6203854
tt4047846,8407,Home,2004,2016,103,1104.0,True,nm0873260,nm0873260
tt4054004,8408,2047: Virtúál Révớlútiớn,2016,,92,1693.0,False,nm1384853,nm1384853
tt4065340,8418,Arthur & Merlin,2015,,100,1393.0,False,nm1015789,nm6819667
tt4076756,8427,Being Evel,2015,,99,0.0,True,nm0432616,nm0432616
tt4110388,8440,Superlopez,2018,,108,3449.0,False,nm1027519,nm1749125
tt4186118,8477,Iyobinte Pusthakam,2014,,158,2380.0,True,nm2039170,nm4544331
tt4188436,8479,Dixieland,2017,,92,1200.0,False,nm2385602,nm2385602
tt4269310,8508,Chronicle of a Serial Killer,2020,,99,3947.0,True,nm1468541,nm0080729
tt4307880,8525,Digimon Adventure tri. Part 1: Reunion,2015,,96,1641.0,True,nm1011775,nm2562763
tt4328934,8535,Taramani,2017,,150,1542.0,True,nm3591496,nm3591496
tt4447108,8584,Level Up,2016,,84,1334.0,False,nm1726691,nm0949558
tt4459912,8587,Honeymoon,2015,,96,1082.0,False,nm2681467,nm5999279
tt4467626,8592,Scare Campaign,2016,,80,3347.0,False,nm1637876,nm1454108
tt4479380,8595,SAS: Red Notice,2021,,124,16001.0,False,nm0994368,nm0573512
tt4499228,8600,Gehenna: Where Death Lives,2016,,105,2004.0,False,nm0441099,nm0519124
tt4516040,8605,Benji the Dove,2018,,88,3328.0,True,nm0033422,nm0259575
tt4518234,8607,Cold of Kalandar,2015,,130,1716.0,True,nm2583919,nm7651718
tt4532038,8613,The War with Grandpa,2004,2020,94,18446.0,False,nm0384722,nm0809759
tt4537986,8615,Manhunt,2017,,106,3106.0,False,nm0000247,nm0000247
tt4566758,8622,Mulan,2020,,115,138895.0,False,nm0138927,nm1511627
tt4593108,8630,Thé High Sún,2015,,123,3468.0,True,nm0558094,nm0558094
tt4662420,8654,All Nighter,2017,,86,7003.0,False,nm1026883,nm1868849
tt4687358,8664,Beyond the Gates,2016,,84,5855.0,False,nm3240303,nm0769181
tt4692368,8665,Jawani Phir Nahi Ani,2015,,156,3074.0,True,nm7397878,nm3221574
tt4728582,8674,Holy Mess,2004,2015,108,2748.0,False,nm0075087,nm4919159
tt4738776,8683,Half Magic,2018,,94,0.0,False,nm0001287,nm0001287
tt4741412,8684,Uriyadi,2004,2016,91,0.0,True,nm7373491,nm7373491
tt4765284,8690,Pitch Perfect 3,2017,,93,60826.0,False,nm2586324,nm3015467
tt4806012,8702,Heroes Wanted,2016,,95,1925.0,False,nm1107016,nm2926123
tt4830786,8710,The Cakemaker,2017,,113,0.0,True,nm3409787,nm3409787
tt4847546,8716,Blood Feast,2016,,90,1347.0,False,nm3231736,nm3231736
tt4849176,8717,Sneekweek,2016,,108,1242.0,False,nm3686065,nm0886898
tt4867110,8722,Swipéd,2018,,93,14568.0,False,nm5274019,nm5274019
tt4871980,8723,The Perfect Match,2016,,96,3957.0,False,nm0937306,nm3276776
tt4876952,8725,Ripped,2017,,97,1805.0,False,nm0258431,nm0258431
tt4901306,8738,Perfect Strangers,2016,,96,61701.0,True,nm0002645,nm0712330
tt4915318,8746,Cávé,2016,,85,2198.0,False,nm4104149,nm4104149
tt4915672,8747,7 Guardians of the Tomb,2018,,90,4145.0,False,nm0719320,nm0357861
tt4956984,8761,Børning 2,2016,,98,2265.0,False,nm0117556,nm1334123
tt4991652,8775,Camino,2015,,103,1042.0,False,nm1892220,nm1892220
tt5016442,8779,Gujjubhai the Great,2015,,145,1413.0,True,nm7578157,nm1784785
tt5044656,8789,The Shadow Effect,2017,,93,1746.0,False,nm2429517,nm6808505
tt5121000,8823,Aligarh,2015,,114,6788.0,True,nm0576554,nm7935074
tt5133308,8830,Át thé Énd ớf thé Túnnél,2016,,120,13395.0,True,nm0334824,nm0334824
tt5215952,8859,The Wailing,2016,,156,61853.0,True,nm2947553,nm2947553
