Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
4541,tt0376105,Racing Stripes,,2005.0,\N,102.0,16803.0,False,nm0238865,nm1419268
4584,tt0381849,3:10 to Yuma,,2006.0,2007,122.0,300411.0,True,nm0003506,nm0919925
4652,tt0392494,Natale in India,Natale in India,2003.0,\N,96.0,1500.0,False,nm0661345,nm1305762
4814,tt0424430,Crying Out Love in the Center of the World,"Sekai no chûshin de, ai o sakebu",2004.0,\N,138.0,3392.0,True,nm0950834,nm1715571
4960,tt0452598,Chéápér by thé Dớzén 2,,2005.0,\N,94.0,57224.0,False,nm0788202,nm0363958
4980,tt0455829,Vettaiyaadu Vilaiyaadu,Vettaiyaadu Vilaiyaadu,2006.0,\N,174.0,7262.0,True,nm1069826,nm1431376
5061,tt0473567,...Yahaan,...Yahaan,2005.0,\N,142.0,4701.0,True,nm1999473,nm1473658
5064,tt0473705,State of Play,,2009.0,\N,127.0,148765.0,True,nm0531817,nm1996352
5073,tt0475298,Hood of Horror,Hood of Horror,2006.0,\N,84.0,4701.0,False,nm0864468,nm1194758
5095,tt0478188,King of the Lost World,,2006.0,2005,80.0,1860.0,False,nm0805635,nm0236279
5148,tt0488414,Omkara,Omkara,2006.0,\N,155.0,4701.0,True,nm0080235,nm0080235
5165,tt0491720,The Final Inquiry,,2006.0,\N,112.0,1294.0,False,nm0059698,nm0147599
5202,tt0498380,Letters from Iwo Jima,,2006.0,\N,141.0,159177.0,True,nm0000142,nm2111875
5232,tt0763304,Dớớgál,Doogal,2006.0,\N,85.0,5022.0,False,nm0664896,nm0366924
5255,tt0780521,The Princess and the Frog,The Princess and the Frog,2009.0,\N,97.0,134511.0,True,nm0166256,nm0258627
5525,tt0964517,The Fighter,The Fighter,2010.0,\N,116.0,354050.0,True,nm0751102,nm0798788
5529,tt0972558,Dark Planet,,2008.0,\N,115.0,5437.0,False,nm0094080,nm3352921
5534,tt0976209,Lyubov-Morkov,Lyubov-Morkov,2007.0,\N,100.0,1200.0,False,nm0834650,nm0205779
5553,tt0985025,Dark Floors,Dark Floors,2008.0,\N,85.0,4701.0,False,nm2344915,nm1183522
5576,tt0997047,College Road Trip,,2008.0,\N,83.0,15902.0,False,nm0474955,nm0595088
5619,tt10214826,Agent Sai Srinivasa Athreya,Agent Sai Srinivasa Athreya,2019.0,\N,148.0,11782.0,True,nm10633987,nm10633987
5691,tt10477558,Violet Evergarden: Eternity and the Auto Memories Doll,Vaioretto evâgâden gaiden: Eien to jidou shuki ningyou,2019.0,\N,90.0,3901.0,True,nm7743299,nm9183441
5735,tt10665338,Halloween Kills,,2021.0,\N,105.0,59417.0,False,nm0337773,nm0384185
5743,tt10695464,The Source of Shadows,,2020.0,\N,83.0,4701.0,False,nm1634724,nm4464117
5757,tt1075747,Jớnáh Héx,Jonah Hex,2010.0,\N,81.0,57550.0,False,nm0371755,nm0962729
5959,tt1151922,Miss March,Miss March,2009.0,\N,90.0,21245.0,False,nm1199107,nm2222515
6422,tt1392744,Cháncé Pé Dáncé,,2010.0,\N,122.0,2905.0,False,nm1264481,nm2286188
6664,tt1562859,Golmaal 3,Golmaal 3,2010.0,\N,155.0,8092.0,False,nm1460159,nm2366632
6713,tt1588878,The Late Bloomer,The Late Bloomer,2016.0,\N,90.0,4701.0,False,nm0001629,nm0438350
6724,tt1598828,One for the Money,One for the Money,2012.0,\N,91.0,41861.0,False,nm1455688,nm1995411
6833,tt1666287,From A to B,From A to B,2014.0,\N,108.0,1306.0,False,nm2266823,nm2764655
6892,tt1711525,Office Christmas Party,Office Christmas Party,2006.0,2016,105.0,75469.0,False,nm0330347,nm0000251
7009,tt1806913,Gớlmáál Ágáin,Golmaal Again,2017.0,\N,140.0,8913.0,False,nm1460159,nm1460159
7477,tt2280964,Real,,2013.0,\N,127.0,1051.0,False,nm0475905,nm5169283
7637,tt2417712,Goon: Last of the Enforcers,Goon: Last of the Enforcers,2017.0,\N,101.0,13211.0,False,nm0059431,nm1241059
7833,tt2855648,Mádrás Cáfé,Madras Cafe,2013.0,\N,130.0,24075.0,True,nm1999473,nm2009626
7879,tt2948356,Zớớtớpiá,,2016.0,\N,108.0,4701.0,True,nm0397174,nm2888684
7975,tt3142764,Race Gurram,Race Gurram,2014.0,\N,163.0,9489.0,True,nm2050878,nm1189085
8029,tt3259474,Stratos,To mikro psari,2014.0,\N,137.0,2754.0,True,nm1029210,nm3517546
8115,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017.0,\N,140.0,242295.0,True,nm0716257,nm0716257
8147,tt3500528,The Teacher's Diary,Khid thueng withaya,2014.0,\N,110.0,2382.0,True,nm1552261,nm3761254
8164,tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016.0,\N,98.0,81698.0,False,nm0304541,nm1909937
8197,tt3569326,Hollidaysburg,Hollidaysburg,2006.0,2014,88.0,1040.0,False,nm2673616,nm2673616
8341,tt3864024,Lazer Team,,2015.0,\N,102.0,4701.0,False,nm0401502,nm0002438
8362,tt3918584,Mais Forte que o Mundo: A História de José Aldo,,2016.0,\N,107.0,4701.0,True,nm4139472,nm4139472
8401,tt4025514,Suburra,Suburra,2015.0,\N,130.0,19640.0,True,nm1356588,nm1145142
8461,tt4153828,Swift,Manou the Swift,2019.0,\N,90.0,1010.0,False,nm0351921,nm0006379
8488,tt4201004,The Manny,,2015.0,\N,110.0,4701.0,False,nm0478194,nm7041108
8534,tt4328756,Ebar Shabor,,2015.0,\N,160.0,1461.0,True,nm1908800,nm3374598
8709,tt4827558,High Life,,2018.0,\N,113.0,32800.0,False,nm0219136,nm0267288
8780,tt5022680,All Hallows' Eve 2,All Hallows' Eve 2,2015.0,\N,91.0,1838.0,False,nm0636171,nm3952461
8787,tt5039054,Oopiri,Oopiri,2016.0,\N,158.0,4838.0,True,nm2449331,nm5657210
8834,tt5157456,Viking,,2016.0,\N,142.0,4569.0,False,nm1550132,nm1550132
8875,tt5259966,No manches Frida,No manches Frida,2006.0,2016,114.0,2255.0,False,nm1818121,nm2288528
8940,tt5465370,Naam Hai Akira,,2016.0,\N,137.0,4701.0,False,nm1436693,nm1421683
8998,tt5604282,Pist,Pist,2006.0,2015,101.0,1482.0,False,nm4353684,nm4353684
9009,tt5638500,1920 London,1920 London,2016.0,\N,120.0,1659.0,False,nm4819186,nm0080333
9258,tt6333060,Icarus,,2017.0,\N,120.0,46053.0,True,nm2406731,nm2406731
9334,tt6613814,Solo,,2017.0,\N,154.0,3506.0,True,nm2349060,nm3331246
9393,tt6849786,General Magic,,2018.0,\N,93.0,1006.0,True,nm4385724,nm6580898
9573,tt7628458,Hadi Be Oglum,,2018.0,\N,112.0,3276.0,True,nm9145322,nm6938000
9654,tt7998242,Áváné Srimánnáráyáná,Avane Srimannarayana,2006.0,2019,186.0,4701.0,True,nm6142898,nm5361525
9693,tt8108198,Andhadhun,,2018.0,\N,139.0,85117.0,True,nm1437189,nm1437189
9696,tt8110330,Dil Bechara,,2020.0,\N,101.0,125719.0,True,nm2535507,nm7929999
9886,tt9110902,Queen Marie of Romania,,2019.0,\N,110.0,2001.0,True,nm0238186,nm0128636
9926,tt9319874,Maara,Maara,2021.0,\N,149.0,3698.0,True,nm9017304,nm12657714
30,tt0015361,Strike,,1925.0,\N,82.0,7695.0,True,nm0001178,nm0017893
36,tt0015881,Greed,,1924.0,\N,140.0,9649.0,True,nm0002233,nm0558923
70,tt0019412,Speedy,,1928.0,\N,85.0,3613.0,True,nm0928514,nm0090213
106,tt0023395,East of Shanghai,,1931.0,\N,110.0,4225.0,False,nm0000033,nm0172246
128,tt0024481,Queen Christina,,1933.0,\N,99.0,7647.0,True,nm0541149,nm0372942
137,tt0025318,It's a Gift,It's a Gift,1934.0,\N,68.0,5252.0,True,nm0572851,nm0801647
141,tt0025464,Manhattan Melodrama,Manhattan Melodrama,1934.0,\N,93.0,4701.0,True,nm0002030,nm0000581
196,tt0029284,My Favorite Wife,,1940.0,\N,88.0,10183.0,True,nm0437717,nm0564970
235,tt0031507,Jesse James,Jesse James,2006.0,1939,106.0,4361.0,True,nm0191899,nm0425913
262,tt0032432,"Edison, the Man","Edison, the Man",1940.0,\N,107.0,1600.0,True,nm0113284,nm0421255
270,tt0032762,The Mark of Zorro,The Mark of Zorro,1940.0,\N,94.0,9918.0,True,nm0541149,nm0285218
274,tt0032943,Pride and Prejudice,,1940.0,\N,118.0,8057.0,True,nm0502752,nm0373511
352,tt0036422,Thank Your Lucky Stars,Thank Your Lucky Stars,1943.0,\N,127.0,1863.0,True,nm0124877,nm0291035
363,tt0036962,It Háppénéd Tớmớrrớw,It Happened Tomorrow,1944.0,\N,85.0,2308.0,True,nm0163229,nm0917200
371,tt0037084,The Monster Maker,,1944.0,\N,62.0,1075.0,False,nm0627864,nm0931117
395,tt0038107,The Southerner,The Southerner,1945.0,\N,92.0,3273.0,True,nm0719756,nm0675081
414,tt0038913,Shoeshine,,1946.0,\N,87.0,7138.0,True,nm0001120,nm0024847
462,tt0040525,The Lady from Shanghai,,1947.0,\N,87.0,29121.0,True,nm0000080,nm0000080
489,tt0041507,In the Good Old Summertime,In the Good Old Summertime,1949.0,\N,102.0,3645.0,True,nm0502752,nm0868974
535,tt0043459,Decision Before Dawn,,1951.0,\N,119.0,2634.0,True,nm0514822,nm0896830
579,tt0045492,All I Desire,,1953.0,\N,80.0,1896.0,True,nm0802862,nm0344631
647,tt0048347,Thé Mán with thé Gớldén Árm,,1955.0,\N,119.0,10832.0,True,nm0695937,nm0628305
672,tt0049042,The Rocket from Calabuch,,1956.0,\N,93.0,1065.0,True,nm0305557,nm0554693
744,tt0051411,Thé Big Cớúntry,,1958.0,\N,166.0,17321.0,True,nm0943758,nm0928623
864,tt0054248,Rocco and His Brothers,,1960.0,\N,179.0,18193.0,True,nm0899581,nm0275269
1017,tt0058263,King & Country,,1964.0,\N,88.0,2109.0,True,nm0521334,nm0933627
1158,tt0061791,Hớw tớ Súccééd in Búsinéss Withớút Réálly Trying,,1967.0,\N,121.0,4512.0,True,nm0842582,nm0918485
1180,tt0062322,Dry Summer,,1963.0,\N,90.0,4539.0,True,nm0259499,nm0191763
1207,tt0063198,Death by Hanging,Kôshikei,1968.0,\N,117.0,2655.0,True,nm0651915,nm0297932
1243,tt0064169,The Sicilian Clan,Le clan des siciliens,1969.0,\N,122.0,7789.0,True,nm0894577,nm0494138
1270,tt0065125,The Trouble with Girls,,1969.0,\N,97.0,1494.0,False,nm0856715,nm0679016
1329,tt0066765,And Now for Something Completely Different,,1971.0,\N,88.0,29815.0,True,nm0534084,nm0000416
1333,tt0066834,Black Beauty,Black Beauty,1971.0,\N,106.0,1043.0,False,nm0384342,nm0542554
1343,tt0066970,Cold Sweat,De la part des copains,1970.0,\N,94.0,2542.0,False,nm0950109,nm0800631
1352,tt0067140,"Duck, You Sucker!",,1971.0,\N,157.0,33448.0,True,nm0001466,nm0006872
1456,tt0069851,Frankenstein's Castle of Freaks,,1974.0,\N,89.0,1080.0,False,nm0646782,nm0809236
1930,tt0083972,Friday the 13th Part III,Friday the 13th Part III,1982.0,\N,95.0,4701.0,False,nm0591171,nm0457725
2547,tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989.0,\N,102.0,4625.0,False,nm0381230,nm0855988
3086,tt0114709,Tớy Stớry,Toy Story,1995.0,\N,81.0,937386.0,True,nm0005124,nm0004056
3239,tt0118788,Lucky Star,La buena estrella,1997.0,\N,110.0,2434.0,True,nm0002797,nm0025117
4142,tt0291003,Behind the Sun,Abril Despedaçado,2001.0,\N,105.0,7049.0,True,nm0758574,nm0434282
4363,tt0339334,Sprung! The Magic Roundabout,The Magic Roundabout,2006.0,2005,85.0,3293.0,False,nm0664896,nm1743465
4401,tt0349703,Kyun! Ho Gaya Na...,,2004.0,\N,165.0,4701.0,False,nm1334468,nm1571874
4414,tt0353324,The Crow: Wicked Prayer,,2005.0,\N,99.0,8825.0,False,nm0612812,nm1636638
4465,tt0364751,Withớút á Páddlé,Without a Paddle,2004.0,\N,95.0,45934.0,False,nm0109359,nm0937748
4903,tt0439884,A World Without Thieves,,2004.0,\N,113.0,4701.0,True,nm0271815,nm2310115
5460,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012.0,\N,169.0,787353.0,True,nm0001392,nm0909638
5622,tt10230404,Ghost Stories,Ghost Stories,2020.0,\N,144.0,4984.0,False,nm0424103,nm1145539
5642,tt1029231,Krrish 3,,2013.0,\N,152.0,22073.0,False,nm0004363,nm1011407
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008.0,\N,135.0,7643.0,False,nm1460159,nm1041293
5871,tt1125188,Frayed,Frayed,2007.0,\N,111.0,1392.0,False,nm1761595,nm2804322
6029,tt11792734,Leyla Everlasting,,2006.0,2020,112.0,7296.0,False,nm0015121,nm0015121
6095,tt1211837,Doctor Strange,Doctor Strange,2016.0,\N,115.0,658339.0,True,nm0220600,nm3123612
6100,tt12154638,Just Say Yes,,2021.0,\N,97.0,1802.0,False,nm0211110,nm4973976
6243,tt1288637,Il cosmo sul comò,,2008.0,\N,100.0,2243.0,False,nm0149082,nm0017623
6886,tt1706620,Snowpiercer,Snowpiercer,2013.0,\N,126.0,344659.0,True,nm0094435,nm2441468
7031,tt1821480,Káhááni,Kahaani,2012.0,\N,122.0,4701.0,True,nm1223910,nm4298729
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012.0,\N,129.0,18875.0,False,nm3094978,nm1883583
7168,tt1946502,UglyDolls,,2019.0,\N,87.0,6554.0,False,nm0038432,nm6417654
7186,tt1969959,Box Office 3D: The Filmest of Films,Box Office 3D: Il film dei film,2011.0,\N,90.0,1218.0,False,nm0339619,nm0339619
7423,tt2221648,Return to Nim's Island,Return to Nim's Island,2013.0,\N,90.0,1777.0,False,nm0536827,nm1646537
7431,tt2229848,Chashme Baddoor,,2013.0,\N,121.0,4701.0,False,nm0223522,nm0223522
7481,tt2283748,OMG: Oh My God!,OMG: Oh My God!,2012.0,\N,125.0,55900.0,True,nm1084488,nm12109380
7507,tt2310332,The Hobbit: The Battle of the Five Armies,,2014.0,\N,144.0,499924.0,True,nm0001392,nm0909638
7667,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015.0,\N,88.0,26941.0,False,nm0687427,nm2065670
7711,tt2557478,Pácific Rim: Úprising,Pacific Rim: Uprising,2018.0,\N,111.0,112671.0,False,nm0215299,nm0215299
7920,tt3038708,Iron Sky: The Coming Race,,2019.0,\N,93.0,4701.0,False,nm1993322,nm1242274
7921,tt3039472,Return to Return to Nuke 'Em High Aka Vol. 2,,2017.0,\N,85.0,2048.0,False,nm0442207,nm2264123
7958,tt3121434,Yolki 3,,2013.0,\N,100.0,1485.0,False,nm4237603,nm4959907
7981,tt3152592,Scoob!,Scoob!,2006.0,2020,93.0,4701.0,False,nm0148999,nm1073238
8057,tt3315342,Logan,Logan,2017.0,\N,137.0,4701.0,True,nm0003506,nm0859471
8306,tt3800028,Pák Ván Mijn Hárt,Pak Van Mijn Hart,2014.0,\N,83.0,1151.0,False,nm3491871,nm0258414
8335,tt3854234,"The Boss, Anatomy of a Crime","El patrón, radiografía de un crimen",2014.0,\N,90.0,1967.0,True,nm0994416,nm0994500
8399,tt4024210,UNindian,UNindian,2015.0,\N,102.0,1178.0,False,nm1381615,nm5697702
8433,tt4084744,Battle for Sevastopol,Bitva za Sevastopol,2006.0,2015,110.0,4701.0,True,nm0596364,nm6815606
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014.0,\N,102.0,2007.0,False,nm3259387,nm0320495
8553,tt4377952,Rattle the Cage,,2015.0,\N,96.0,4701.0,True,nm4211435,nm1864206
8692,tt4768656,Howard Lovecraft and the Frozen Kingdom,Howard Lovecraft and the Frozen Kingdom,2016.0,\N,83.0,2623.0,False,nm2846368,nm2846368
9574,tt7634968,What Men Want,,2006.0,2019,117.0,27048.0,False,nm0788202,nm0339733
9673,tt8054066,White as Snow,,2019.0,\N,112.0,1037.0,False,nm0284774,nm3124777
9865,tt9021140,Homestay,Homestay,2018.0,\N,132.0,1373.0,True,nm1059740,nm4691847
32,tt0015841,The Freshman,The Freshman,1925.0,\N,77.0,5374.0,True,nm0853130,nm0928514
56,tt0018451,The Student Prince in Old Heidelberg,,1927.0,\N,106.0,1459.0,True,nm0821472,nm6753657
62,tt0018742,The Cameraman,The Cameraman,1928.0,\N,76.0,11388.0,True,nm0781292,nm0115669
136,tt0025164,Thé Gáy Divớrcéé,The Gay Divorcee,1934.0,\N,107.0,4701.0,True,nm0762263,nm0442137
171,tt0028070,Our Relations,,2006.0,1936,71.0,3077.0,True,nm0480046,nm0422382
179,tt0028315,Stớwáwáy,,1936.0,\N,87.0,1323.0,True,nm0782682,nm0175902
203,tt0029747,Wáy Ớút Wést,Way Out West,1937.0,\N,66.0,8109.0,True,nm0395023,nm0736778
217,tt0030637,Pygmalion,,2006.0,1938,96.0,8475.0,True,nm0001366,nm0513744
248,tt0032080,Union Pacific,,1939.0,\N,135.0,2941.0,True,nm0001124,nm0192325
268,tt0032653,Jud Süß,,1940.0,\N,98.0,3135.0,False,nm0363235,nm0363235
290,tt0033722,Hold Back the Dawn,,1941.0,\N,116.0,2358.0,True,nm0500552,nm0102818
468,tt0040662,Ớlivér Twist,,1948.0,\N,116.0,12121.0,True,nm0000180,nm0002042
469,tt0040705,Portrait of Jennie,,1948.0,\N,86.0,6688.0,True,nm0226189,nm0651585
496,tt0041786,The Reckless Moment,,1949.0,\N,82.0,4801.0,True,nm0649097,nm0308594
643,tt0048308,Lola Montès,Lola Montès,1955.0,\N,116.0,5254.0,True,nm0649097,nm0905539
1043,tt0058888,Red Beard,Akahige,1965.0,\N,185.0,18361.0,True,nm0000041,nm0406836
1139,tt0061537,The Red and the White,,2006.0,1967,90.0,3402.0,True,nm0417352,nm0379795
1642,tt0075669,Amar Akbar Anthony,,1977.0,\N,184.0,7567.0,True,nm0220828,nm1570338
1794,tt0080339,Airplane!,,2006.0,1980,88.0,226998.0,True,nm0000720,nm0001878
1852,tt0082338,Túrkéy Shớớt,Turkey Shoot,1982.0,\N,93.0,3561.0,False,nm0872062,nm0313483
1883,tt0082799,Movie Madness,,1982.0,\N,89.0,1066.0,False,nm0415617,nm0141012
2109,tt0087843,Once Upon a Time in America,,1984.0,\N,229.0,333775.0,True,nm0001466,nm0033490
2186,tt0089941,Runaway Train,Runaway Train,1985.0,\N,111.0,28509.0,True,nm0464846,nm0956928
2489,tt0097368,The Fly II,The Fly II,1989.0,\N,105.0,22368.0,False,nm0906901,nm0308376
2511,tt0097757,The Little Mermaid,The Little Mermaid,1989.0,\N,83.0,249723.0,True,nm0615780,nm0026153
2666,tt0102395,Mánnéqúin: ớn thé Mớvé,Mannequin: On the Move,1991.0,\N,95.0,6181.0,False,nm0706296,nm0749493
2763,tt0105322,Scanners III: The Takeover,Scanners III: The Takeover,1991.0,\N,101.0,2146.0,False,nm0240995,nm0625160
2793,tt0106400,The Beverly Hillbillies,,1993.0,\N,92.0,18194.0,False,nm0790715,nm0377417
2883,tt0109098,American Cyborg: Steel Warrior,,1993.0,\N,94.0,1457.0,False,nm0203246,nm0189485
3082,tt0114622,North Star,,1996.0,\N,90.0,1242.0,False,nm0310168,nm0777401
3092,tt0114825,Vampire in Brooklyn,,2006.0,1995,100.0,23032.0,False,nm0000127,nm0000552
3100,tt0115472,The Adventures of Pinocchio,,1996.0,\N,96.0,5656.0,False,nm0006625,nm0006625
3291,tt0119588,The Wax Mask,M.D.C. - Maschera di cera,1997.0,\N,98.0,2163.0,False,nm0830629,nm0000783
3363,tt0120855,Tarzan,Tarzan,2006.0,1999,88.0,215049.0,True,nm0510674,nm0910559
3515,tt0151035,Ớncé Úpớn á Timé Théré Wás á Singing Bláckbird,Iko shashvi mgalobeli,1970.0,\N,85.0,1077.0,True,nm0409646,nm0409646
3769,tt0211181,102 Dalmatians,102 Dalmatians,2006.0,2000,100.0,4701.0,False,nm0510674,nm0807977
3894,tt0245929,Devils on the Doorstep,,2000.0,\N,139.0,4701.0,True,nm0422638,nm0508413
3900,tt0247745,Súpér Trớớpérs,Super Troopers,2001.0,\N,100.0,101315.0,True,nm0151540,nm0151540
4120,tt0286112,Shaolin Soccer,Siu Lam juk kau,2001.0,\N,113.0,77929.0,True,nm0159507,nm0874683
4349,tt0337689,Christmas on the Nile,Natale sul Nilo,2002.0,\N,100.0,1585.0,False,nm0661345,nm0110292
4385,tt0345950,The SpongeBob SquarePants Movie,,2004.0,\N,87.0,86122.0,True,nm0651706,nm0384722
4450,tt0362084,The Return of James Battle,,2004.0,\N,92.0,1418.0,False,nm0688490,nm1406441
4652,tt0392494,Natale in India,Natale in India,2003.0,\N,96.0,1500.0,False,nm0661345,nm0209906
5232,tt0763304,Dớớgál,Doogal,2006.0,\N,85.0,5022.0,False,nm0664896,nm0249897
5255,tt0780521,The Princess and the Frog,The Princess and the Frog,2009.0,\N,97.0,134511.0,True,nm0166256,nm0615780
5529,tt0972558,Dark Planet,,2008.0,\N,115.0,5437.0,False,nm0094080,nm0901663
5553,tt0985025,Dark Floors,Dark Floors,2008.0,\N,85.0,4701.0,False,nm2344915,nm2344915
5735,tt10665338,Halloween Kills,,2021.0,\N,105.0,59417.0,False,nm0337773,nm0000118
5743,tt10695464,The Source of Shadows,,2020.0,\N,83.0,4701.0,False,nm1634724,nm1634724
5757,tt1075747,Jớnáh Héx,Jonah Hex,2010.0,\N,81.0,57550.0,False,nm0371755,nm0004410
5959,tt1151922,Miss March,Miss March,2009.0,\N,90.0,21245.0,False,nm1199107,nm1199107
6422,tt1392744,Cháncé Pé Dáncé,,2010.0,\N,122.0,2905.0,False,nm1264481,nm2168111
6713,tt1588878,The Late Bloomer,The Late Bloomer,2016.0,\N,90.0,4701.0,False,nm0001629,nm0868005
6892,tt1711525,Office Christmas Party,Office Christmas Party,2006.0,2016,105.0,75469.0,False,nm0330347,nm0601859
7637,tt2417712,Goon: Last of the Enforcers,Goon: Last of the Enforcers,2017.0,\N,101.0,13211.0,False,nm0059431,nm0059431
7879,tt2948356,Zớớtớpiá,,2016.0,\N,108.0,4701.0,True,nm0397174,nm0714114
7975,tt3142764,Race Gurram,Race Gurram,2014.0,\N,163.0,9489.0,True,nm2050878,nm5635145
8029,tt3259474,Stratos,To mikro psari,2014.0,\N,137.0,2754.0,True,nm1029210,nm1029210
8115,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017.0,\N,140.0,242295.0,True,nm0716257,nm0093560
8164,tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016.0,\N,98.0,81698.0,False,nm0304541,nm0137573
8709,tt4827558,High Life,,2018.0,\N,113.0,32800.0,False,nm0219136,nm0219136
8780,tt5022680,All Hallows' Eve 2,All Hallows' Eve 2,2015.0,\N,91.0,1838.0,False,nm0636171,nm0636171
9334,tt6613814,Solo,,2017.0,\N,154.0,3506.0,True,nm2349060,nm7856870
9393,tt6849786,General Magic,,2018.0,\N,93.0,1006.0,True,nm4385724,nm0449884
9573,tt7628458,Hadi Be Oglum,,2018.0,\N,112.0,3276.0,True,nm9145322,nm9145322
9654,tt7998242,Áváné Srimánnáráyáná,Avane Srimannarayana,2006.0,2019,186.0,4701.0,True,nm6142898,nm12605506
9693,tt8108198,Andhadhun,,2018.0,\N,139.0,85117.0,True,nm1437189,nm10091335
9696,tt8110330,Dil Bechara,,2020.0,\N,101.0,125719.0,True,nm2535507,nm4264671
9886,tt9110902,Queen Marie of Romania,,2019.0,\N,110.0,2001.0,True,nm0238186,nm0030727
70,tt0019412,Speedy,,1928.0,\N,85.0,3613.0,True,nm0928514,nm0736911
128,tt0024481,Queen Christina,,1933.0,\N,99.0,7647.0,True,nm0541149,nm0309567
137,tt0025318,It's a Gift,It's a Gift,1934.0,\N,68.0,5252.0,True,nm0572851,nm0750822
141,tt0025464,Manhattan Melodrama,Manhattan Melodrama,1934.0,\N,93.0,4701.0,True,nm0002030,nm0308177
196,tt0029284,My Favorite Wife,,1940.0,\N,88.0,10183.0,True,nm0437717,nm0818416
274,tt0032943,Pride and Prejudice,,1940.0,\N,118.0,8057.0,True,nm0502752,nm0422017
352,tt0036422,Thank Your Lucky Stars,Thank Your Lucky Stars,1943.0,\N,127.0,1863.0,True,nm0124877,nm0659085
363,tt0036962,It Háppénéd Tớmớrrớw,It Happened Tomorrow,1944.0,\N,85.0,2308.0,True,nm0163229,nm0243004
395,tt0038107,The Southerner,The Southerner,1945.0,\N,92.0,3273.0,True,nm0719756,nm0124947
462,tt0040525,The Lady from Shanghai,,1947.0,\N,87.0,29121.0,True,nm0000080,nm0455271
489,tt0041507,In the Good Old Summertime,In the Good Old Summertime,1949.0,\N,102.0,3645.0,True,nm0502752,nm0329304
744,tt0051411,Thé Big Cớúntry,,1958.0,\N,166.0,17321.0,True,nm0943758,nm0058905
864,tt0054248,Rocco and His Brothers,,1960.0,\N,179.0,18193.0,True,nm0899581,nm0695390
1017,tt0058263,King & Country,,1964.0,\N,88.0,2109.0,True,nm0521334,nm0428056
1158,tt0061791,Hớw tớ Súccééd in Búsinéss Withớút Réálly Trying,,1967.0,\N,121.0,4512.0,True,nm0842582,nm0123242
1270,tt0065125,The Trouble with Girls,,1969.0,\N,97.0,1494.0,False,nm0856715,nm0679010
1329,tt0066765,And Now for Something Completely Different,,1971.0,\N,88.0,29815.0,True,nm0534084,nm0000092
1333,tt0066834,Black Beauty,Black Beauty,1971.0,\N,106.0,1043.0,False,nm0384342,nm0786564
1343,tt0066970,Cold Sweat,De la part des copains,1970.0,\N,94.0,2542.0,False,nm0950109,nm0934574
1352,tt0067140,"Duck, You Sucker!",,1971.0,\N,157.0,33448.0,True,nm0001466,nm0001466
2547,tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,The Toxic Avenger Part III: The Last Temptation of Toxie,1989.0,\N,102.0,4625.0,False,nm0381230,nm0442207
3086,tt0114709,Tớy Stớry,Toy Story,1995.0,\N,81.0,937386.0,True,nm0005124,nm0230032
4142,tt0291003,Behind the Sun,Abril Despedaçado,2001.0,\N,105.0,7049.0,True,nm0758574,nm0014694
4363,tt0339334,Sprung! The Magic Roundabout,The Magic Roundabout,2006.0,2005,85.0,3293.0,False,nm0664896,nm0200484
5622,tt10230404,Ghost Stories,Ghost Stories,2020.0,\N,144.0,4984.0,False,nm0424103,nm1962313
5642,tt1029231,Krrish 3,,2013.0,\N,152.0,22073.0,False,nm0004363,nm0409790
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008.0,\N,135.0,7643.0,False,nm1460159,nm3262915
6100,tt12154638,Just Say Yes,,2021.0,\N,97.0,1802.0,False,nm0211110,nm6337800
7031,tt1821480,Káhááni,Kahaani,2012.0,\N,122.0,4701.0,True,nm1223910,nm1223910
7158,tt1935896,Thé ÁBCs ớf Déáth,The ABCs of Death,2012.0,\N,129.0,18875.0,False,nm3094978,nm1732946
7168,tt1946502,UglyDolls,,2019.0,\N,87.0,6554.0,False,nm0038432,nm1030527
7667,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015.0,\N,88.0,26941.0,False,nm0687427,nm3091255
7920,tt3038708,Iron Sky: The Coming Race,,2019.0,\N,93.0,4701.0,False,nm1993322,nm0615914
7981,tt3152592,Scoob!,Scoob!,2006.0,2020,93.0,4701.0,False,nm0148999,nm5440708
8057,tt3315342,Logan,Logan,2017.0,\N,137.0,4701.0,True,nm0003506,nm0739661
8495,tt4229938,"The Rich, the Pauper and the Butler",,2014.0,\N,102.0,2007.0,False,nm3259387,nm0017623
